,id,name,cost,position,home_team,away_team,kickoff_time,is_home,team_x,team_strength_rank,opponent_strength_rank,opponent_strength_overall,opponent_strength_attack,opponent_strength_defence
597,416,Joelinton Cássio Apolinário de Lira,58,MID,Newcastle,Spurs,2024-04-13T11:30:00Z,True,Newcastle,6,5,1230,1150,1310
694,480,John Egan,42,DEF,Brentford,Sheffield Utd,2024-04-13T14:00:00Z,False,Sheffield Utd,20,13,1100,1110,1090
695,481,John Fleck,49,MID,Brentford,Sheffield Utd,2024-04-13T14:00:00Z,False,Sheffield Utd,20,13,1100,1110,1090
470,324,John McAtee,45,FWD,Man City,Luton,2024-04-13T14:00:00Z,False,Luton,18,1,1355,1350,1360
55,50,John McGinn,53,MID,Arsenal,Aston Villa,2024-04-14T15:30:00Z,False,Aston Villa,4,2,1350,1370,1330
529,368,John Stones,53,DEF,Man City,Luton,2024-04-13T14:00:00Z,True,Man City,1,18,1090,1060,1120
335,658,John-Kymani Gordon,45,FWD,Liverpool,Crystal Palace,2024-04-14T13:00:00Z,False,Crystal Palace,16,3,1240,1210,1270
815,560,Jonathan Castro Otto,43,DEF,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,False,Wolves,14,17,1065,1050,1080
655,460,Jonathan Panzo,40,DEF,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,True,Nott'm Forest,17,14,1100,1105,1100
658,463,Jonjo Shelvey,48,MID,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,True,Nott'm Forest,17,14,1100,1105,1100
573,703,Jonny Evans,40,DEF,Bournemouth,Man Utd,2024-04-13T16:30:00Z,False,Man Utd,7,12,1100,1055,1145
687,472,Jordan Amissah,39,GKP,Brentford,Sheffield Utd,2024-04-13T14:00:00Z,False,Sheffield Utd,20,13,1100,1110,1090
309,221,Jordan Ayew,54,MID,Liverpool,Crystal Palace,2024-04-14T13:00:00Z,False,Crystal Palace,16,3,1240,1210,1270
211,160,Jordan Beyer,39,DEF,Burnley,Brighton,2024-04-13T14:00:00Z,True,Burnley,19,9,1210,1180,1240
466,320,Jordan Clark,48,MID,Man City,Luton,2024-04-13T14:00:00Z,False,Luton,18,1,1355,1350,1360
426,299,Jordan Henderson,50,MID,Liverpool,Crystal Palace,2024-04-14T13:00:00Z,True,Liverpool,3,16,1100,1120,1085
361,263,Jordan Pickford,47,GKP,Chelsea,Everton,2024-04-15T19:00:00Z,False,Everton,15,8,1125,1080,1170
7,9,Jorge Luiz Frello Filho,53,MID,Arsenal,Aston Villa,2024-04-14T15:30:00Z,True,Arsenal,2,4,1285,1220,1350
792,647,Joseph Anang,40,GKP,West Ham,Fulham,2024-04-14T13:00:00Z,True,West Ham,10,11,1175,1180,1170
498,682,Joseph Johnson,40,DEF,Man City,Luton,2024-04-13T14:00:00Z,False,Luton,18,1,1355,1350,1360
304,838,Josh Acheampong,40,DEF,Chelsea,Everton,2024-04-15T19:00:00Z,True,Chelsea,8,15,1100,1125,1080
636,440,Josh Bowler,45,MID,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,True,Nott'm Forest,17,14,1100,1105,1100
298,723,Josh Brooking,40,DEF,Chelsea,Everton,2024-04-15T19:00:00Z,True,Chelsea,8,15,1100,1125,1080
212,161,Josh Brownhill,47,MID,Burnley,Brighton,2024-04-13T14:00:00Z,True,Burnley,19,9,1210,1180,1240
216,165,Josh Cullen,50,MID,Burnley,Brighton,2024-04-13T14:00:00Z,True,Burnley,19,9,1210,1180,1240
127,99,Josh Dasilva,47,MID,Brentford,Sheffield Utd,2024-04-13T14:00:00Z,True,Brentford,13,20,1040,1020,1060
668,637,Josh Powell,39,DEF,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,True,Nott'm Forest,17,14,1100,1105,1100
200,747,Joshua Duffus,44,MID,Burnley,Brighton,2024-04-13T14:00:00Z,False,Brighton,9,19,1045,1050,1040
415,810,Joshua King,45,MID,West Ham,Fulham,2024-04-14T13:00:00Z,False,Fulham,11,10,1100,1055,1150
823,569,José Malheiro de Sá,50,GKP,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,False,Wolves,14,17,1065,1050,1080
511,346,João Cancelo,58,DEF,Man City,Luton,2024-04-13T14:00:00Z,True,Man City,1,18,1090,1060,1120
364,266,João Neves Virgínia,39,GKP,Chelsea,Everton,2024-04-15T19:00:00Z,False,Everton,15,8,1125,1080,1170
393,280,João Palhinha Gonçalves,50,MID,West Ham,Fulham,2024-04-14T13:00:00Z,False,Fulham,11,10,1100,1055,1150
173,135,João Pedro Junqueira de Jesus,52,FWD,Burnley,Brighton,2024-04-13T14:00:00Z,False,Brighton,9,19,1045,1050,1040
814,559,João Victor Gomes da Silva,49,MID,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,False,Wolves,14,17,1065,1050,1080
188,151,Joël Veltman,43,DEF,Burnley,Brighton,2024-04-13T14:00:00Z,False,Brighton,9,19,1045,1050,1040
532,616,Joško Gvardiol,48,DEF,Man City,Luton,2024-04-13T14:00:00Z,True,Man City,1,18,1090,1060,1120
168,130,Julio Enciso,50,MID,Burnley,Brighton,2024-04-13T14:00:00Z,False,Brighton,9,19,1045,1050,1040
508,343,Julián Álvarez,64,FWD,Man City,Luton,2024-04-13T14:00:00Z,True,Man City,1,18,1090,1060,1120
29,585,Jurriën Timber,46,DEF,Arsenal,Aston Villa,2024-04-14T15:30:00Z,True,Arsenal,2,4,1285,1220,1350
837,751,Justin Hubner,40,DEF,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,False,Wolves,14,17,1065,1050,1080
89,72,Justin Kluivert,46,MID,Bournemouth,Man Utd,2024-04-13T16:30:00Z,True,Bournemouth,12,7,1220,1210,1230
533,678,Jérémy Doku,64,MID,Man City,Luton,2024-04-13T14:00:00Z,True,Man City,1,18,1090,1060,1120
221,170,Jóhann Berg Gudmundsson,48,MID,Burnley,Brighton,2024-04-13T14:00:00Z,True,Burnley,19,9,1210,1180,1240
175,137,Kacper Kozłowski,45,MID,Burnley,Brighton,2024-04-13T14:00:00Z,False,Brighton,9,19,1045,1050,1040
343,825,Kaden Rodney,45,MID,Liverpool,Crystal Palace,2024-04-14T13:00:00Z,False,Crystal Palace,16,3,1240,1210,1270
797,774,Kaelan Casey,40,DEF,West Ham,Fulham,2024-04-14T13:00:00Z,True,West Ham,10,11,1175,1180,1170
5,6,Kai Havertz,74,MID,Arsenal,Aston Villa,2024-04-14T15:30:00Z,True,Arsenal,2,4,1285,1220,1350
453,783,Kaide Gordon,45,MID,Liverpool,Crystal Palace,2024-04-14T13:00:00Z,True,Liverpool,3,16,1100,1120,1085
76,793,Kaine Kesler-Hayden,40,DEF,Arsenal,Aston Villa,2024-04-14T15:30:00Z,False,Aston Villa,4,2,1350,1370,1330
767,364,Kalvin Phillips,47,MID,West Ham,Fulham,2024-04-14T13:00:00Z,True,West Ham,10,11,1175,1180,1170
181,143,Kaoru Mitoma,64,MID,Burnley,Brighton,2024-04-13T14:00:00Z,False,Brighton,9,19,1045,1050,1040
589,408,Karl Darlow,40,GKP,Newcastle,Spurs,2024-04-13T11:30:00Z,True,Newcastle,6,5,1230,1150,1310
30,646,Karl Hein,40,GKP,Arsenal,Aston Villa,2024-04-14T15:30:00Z,True,Arsenal,2,4,1285,1220,1350
135,107,Keane Lewis-Potter,47,MID,Brentford,Sheffield Utd,2024-04-13T14:00:00Z,True,Brentford,13,20,1040,1020,1060
44,39,Keinan Davis,49,FWD,Arsenal,Aston Villa,2024-04-14T15:30:00Z,False,Aston Villa,4,2,1350,1370,1330
612,431,Kell Watts,40,DEF,Newcastle,Spurs,2024-04-13T11:30:00Z,True,Newcastle,6,5,1230,1150,1310
398,285,Kenny Tete,44,DEF,West Ham,Fulham,2024-04-14T13:00:00Z,False,Fulham,11,10,1100,1055,1150
255,187,Kepa Arrizabalaga,50,GKP,Chelsea,Everton,2024-04-15T19:00:00Z,True,Chelsea,8,15,1100,1125,1080
514,349,Kevin De Bruyne,104,MID,Man City,Luton,2024-04-13T14:00:00Z,True,Man City,1,18,1090,1060,1120
390,277,Kevin Mbabu,40,DEF,West Ham,Fulham,2024-04-14T13:00:00Z,False,Fulham,11,10,1100,1055,1150
142,115,Kevin Schade,52,MID,Brentford,Sheffield Utd,2024-04-13T14:00:00Z,True,Brentford,13,20,1040,1020,1060
812,556,Ki-Jana Hoever,40,DEF,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,False,Wolves,14,17,1065,1050,1080
93,76,Kieffer Moore,46,FWD,Bournemouth,Man Utd,2024-04-13T16:30:00Z,True,Bournemouth,12,7,1220,1210,1230
20,24,Kieran Tierney,44,DEF,Arsenal,Aston Villa,2024-04-14T15:30:00Z,True,Arsenal,2,4,1285,1220,1350
611,430,Kieran Trippier,66,DEF,Newcastle,Spurs,2024-04-13T11:30:00Z,True,Newcastle,6,5,1230,1150,1310
184,147,Kjell Scherpen,40,GKP,Burnley,Brighton,2024-04-13T14:00:00Z,False,Brighton,9,19,1045,1050,1040
554,388,Kobbie Mainoo,44,MID,Bournemouth,Man Utd,2024-04-13T16:30:00Z,False,Man Utd,7,12,1100,1055,1145
794,676,Konstantinos Mavropanos,45,DEF,West Ham,Fulham,2024-04-14T13:00:00Z,True,West Ham,10,11,1175,1180,1170
438,311,Konstantinos Tsimikas,44,DEF,Liverpool,Crystal Palace,2024-04-14T13:00:00Z,True,Liverpool,3,16,1100,1120,1085
50,45,Kortney Hause,39,DEF,Arsenal,Aston Villa,2024-04-14T15:30:00Z,False,Aston Villa,4,2,1350,1370,1330
414,796,Kristian Sekularac,44,MID,West Ham,Fulham,2024-04-14T13:00:00Z,False,Fulham,11,10,1100,1055,1150
118,90,Kristoffer Ajer,44,DEF,Brentford,Sheffield Utd,2024-04-13T14:00:00Z,True,Brentford,13,20,1040,1020,1060
789,544,Kurt Zouma,45,DEF,West Ham,Fulham,2024-04-14T13:00:00Z,True,West Ham,10,11,1175,1180,1170
530,369,Kyle Walker,53,DEF,Man City,Luton,2024-04-13T14:00:00Z,True,Man City,1,18,1090,1060,1120
232,181,Lawrence Vigouroux,39,GKP,Burnley,Brighton,2024-04-13T14:00:00Z,True,Burnley,19,9,1210,1180,1240
45,40,Leander Dendoncker,49,MID,Arsenal,Aston Villa,2024-04-14T15:30:00Z,False,Aston Villa,4,2,1350,1370,1330
22,26,Leandro Trossard,65,MID,Arsenal,Aston Villa,2024-04-14T15:30:00Z,True,Arsenal,2,4,1285,1220,1350
201,753,Leigh Kavanagh,40,DEF,Burnley,Brighton,2024-04-13T14:00:00Z,False,Brighton,9,19,1045,1050,1040
299,758,Leo Castledine,45,MID,Chelsea,Everton,2024-04-15T19:00:00Z,True,Chelsea,8,15,1100,1125,1080
39,34,Leon Bailey,55,MID,Arsenal,Aston Villa,2024-04-14T15:30:00Z,False,Aston Villa,4,2,1350,1370,1330
844,836,Leon Chiwome,45,FWD,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,False,Wolves,14,17,1065,1050,1080
286,613,Lesley Ugochukwu,44,MID,Chelsea,Everton,2024-04-15T19:00:00Z,True,Chelsea,8,15,1100,1125,1080
264,197,Levi Colwill,46,DEF,Chelsea,Everton,2024-04-15T19:00:00Z,True,Chelsea,8,15,1100,1125,1080
83,66,Lewis Cook,50,MID,Bournemouth,Man Utd,2024-04-13T16:30:00Z,True,Bournemouth,12,7,1220,1210,1230
368,624,Lewis Dobbin,45,MID,Chelsea,Everton,2024-04-15T19:00:00Z,False,Everton,15,8,1125,1080,1170
167,129,Lewis Dunk,52,DEF,Burnley,Brighton,2024-04-13T14:00:00Z,False,Brighton,9,19,1045,1050,1040
582,204,Lewis Hall,42,DEF,Newcastle,Spurs,2024-04-13T11:30:00Z,True,Newcastle,6,5,1230,1150,1310
454,812,Lewis Koumas,45,FWD,Liverpool,Crystal Palace,2024-04-14T13:00:00Z,True,Liverpool,3,16,1100,1120,1085
620,635,Lewis Miley,45,MID,Newcastle,Spurs,2024-04-13T11:30:00Z,True,Newcastle,6,5,1230,1150,1310
653,458,Lewis O'Brien,49,MID,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,True,Nott'm Forest,17,14,1100,1105,1100
796,773,Lewis Orford,45,MID,West Ham,Fulham,2024-04-14T13:00:00Z,True,West Ham,10,11,1175,1180,1170
377,841,Lewis Warrington,45,MID,Chelsea,Everton,2024-04-15T19:00:00Z,False,Everton,15,8,1125,1080,1170
557,391,Lisandro Martínez,47,DEF,Bournemouth,Man Utd,2024-04-13T16:30:00Z,False,Man Utd,7,12,1100,1055,1145
87,70,Lloyd Kelly,45,DEF,Bournemouth,Man Utd,2024-04-13T16:30:00Z,True,Bournemouth,12,7,1220,1210,1230
249,805,Lorenz Assignon,40,DEF,Burnley,Brighton,2024-04-13T14:00:00Z,True,Burnley,19,9,1210,1180,1240
615,580,Loris Karius,39,GKP,Newcastle,Spurs,2024-04-13T11:30:00Z,True,Newcastle,6,5,1230,1150,1310
711,654,Louie Marsh,45,FWD,Brentford,Sheffield Utd,2024-04-13T14:00:00Z,False,Sheffield Utd,20,13,1100,1110,1090
485,339,Louie Watson,44,MID,Man City,Luton,2024-04-13T14:00:00Z,False,Luton,18,1,1355,1350,1360
649,454,Loïc Mbe Soh,40,DEF,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,True,Nott'm Forest,17,14,1100,1105,1100
405,625,Luc De Fougerolles,39,DEF,West Ham,Fulham,2024-04-14T13:00:00Z,False,Fulham,11,10,1100,1055,1150
202,755,Luca Barrington,45,MID,Burnley,Brighton,2024-04-13T14:00:00Z,False,Brighton,9,19,1045,1050,1040
241,605,Luca Koleosho,48,MID,Burnley,Brighton,2024-04-13T14:00:00Z,True,Burnley,19,9,1210,1180,1240
288,659,Lucas Bergström,39,GKP,Chelsea,Everton,2024-04-15T19:00:00Z,True,Chelsea,8,15,1100,1125,1080
47,42,Lucas Digne,46,DEF,Arsenal,Aston Villa,2024-04-14T15:30:00Z,False,Aston Villa,4,2,1350,1370,1330
785,539,Lucas Tolentino Coelho de Lima,60,MID,West Ham,Fulham,2024-04-14T13:00:00Z,True,West Ham,10,11,1175,1180,1170
430,303,Luis Díaz,77,MID,Liverpool,Crystal Palace,2024-04-14T13:00:00Z,True,Liverpool,3,16,1100,1120,1085
113,705,Luis Sinisterra,55,MID,Bournemouth,Man Utd,2024-04-13T16:30:00Z,True,Bournemouth,12,7,1220,1210,1230
779,533,Lukasz Fabianski,42,GKP,West Ham,Fulham,2024-04-14T13:00:00Z,True,West Ham,10,11,1175,1180,1170
463,317,Luke Berry,46,MID,Man City,Luton,2024-04-13T14:00:00Z,False,Luton,18,1,1355,1350,1360
447,726,Luke Chambers,40,DEF,Liverpool,Crystal Palace,2024-04-14T13:00:00Z,True,Liverpool,3,16,1100,1120,1085
807,550,Luke Cundle,45,MID,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,False,Wolves,14,17,1065,1050,1080
468,322,Luke Freeman,49,MID,Man City,Luton,2024-04-13T14:00:00Z,False,Luton,18,1,1355,1350,1360
409,683,Luke Harris,45,MID,West Ham,Fulham,2024-04-14T13:00:00Z,False,Fulham,11,10,1100,1055,1150
222,171,Luke McNally,40,DEF,Burnley,Brighton,2024-04-13T14:00:00Z,True,Burnley,19,9,1210,1180,1240
325,237,Luke Plange,45,FWD,Liverpool,Crystal Palace,2024-04-14T13:00:00Z,False,Crystal Palace,16,3,1240,1210,1270
563,398,Luke Shaw,52,DEF,Bournemouth,Man Utd,2024-04-13T16:30:00Z,False,Man Utd,7,12,1100,1055,1145
716,693,Luke Thomas,40,DEF,Brentford,Sheffield Utd,2024-04-13T14:00:00Z,False,Sheffield Utd,20,13,1100,1110,1090
219,168,Lyle Foster,47,FWD,Burnley,Brighton,2024-04-13T14:00:00Z,True,Burnley,19,9,1210,1180,1240
374,719,Mackenzie Hunt,45,MID,Chelsea,Everton,2024-04-15T19:00:00Z,False,Everton,15,8,1125,1080,1170
121,93,Mads Bech Sørensen,40,DEF,Brentford,Sheffield Utd,2024-04-13T14:00:00Z,True,Brentford,13,20,1040,1020,1060
122,94,Mads Bidstrup,45,MID,Brentford,Sheffield Utd,2024-04-13T14:00:00Z,True,Brentford,13,20,1040,1020,1060
461,315,Mads Juel Andersen,39,DEF,Man City,Luton,2024-04-13T14:00:00Z,False,Luton,18,1,1355,1350,1360
141,114,Mads Roerslev Rasmussen,44,DEF,Brentford,Sheffield Utd,2024-04-13T14:00:00Z,True,Brentford,13,20,1040,1020,1060
534,762,Mahamadou Susoho,45,MID,Man City,Luton,2024-04-13T14:00:00Z,True,Man City,1,18,1090,1060,1120
166,128,Mahmoud Dahoud,48,MID,Burnley,Brighton,2024-04-13T14:00:00Z,False,Brighton,9,19,1045,1050,1040
277,214,Malang Sarr,43,DEF,Chelsea,Everton,2024-04-15T19:00:00Z,True,Chelsea,8,15,1100,1125,1080
312,224,Malcolm Ebiowei,44,MID,Liverpool,Crystal Palace,2024-04-14T13:00:00Z,False,Crystal Palace,16,3,1240,1210,1270
269,203,Malo Gusto,43,DEF,Chelsea,Everton,2024-04-15T19:00:00Z,True,Chelsea,8,15,1100,1125,1080
757,583,Manor Solomon,51,MID,Newcastle,Spurs,2024-04-13T11:30:00Z,False,Spurs,5,6,1105,1050,1160
506,341,Manuel Akanji,50,DEF,Man City,Luton,2024-04-13T14:00:00Z,True,Man City,1,18,1090,1060,1120
210,159,Manuel Benson Hedilazio,52,MID,Burnley,Brighton,2024-04-13T14:00:00Z,True,Burnley,19,9,1210,1180,1240
265,198,Marc Cucurella Saseta,48,DEF,Chelsea,Everton,2024-04-15T19:00:00Z,True,Chelsea,8,15,1100,1125,1080
316,228,Marc Guéhi,42,DEF,Liverpool,Crystal Palace,2024-04-14T13:00:00Z,False,Crystal Palace,16,3,1240,1210,1270
450,756,Marcelo de Araújo Pitaluga Filho,40,GKP,Liverpool,Crystal Palace,2024-04-14T13:00:00Z,True,Liverpool,3,16,1100,1120,1085
100,83,Marcos Senesi,44,DEF,Bournemouth,Man Utd,2024-04-13T16:30:00Z,True,Bournemouth,12,7,1220,1210,1230
260,192,Marcus Bettinelli,40,GKP,Chelsea,Everton,2024-04-15T19:00:00Z,True,Chelsea,8,15,1100,1125,1080
9,11,Marcus Oliveira Alencar,45,MID,Arsenal,Aston Villa,2024-04-14T15:30:00Z,True,Arsenal,2,4,1285,1220,1350
561,396,Marcus Rashford,84,MID,Bournemouth,Man Utd,2024-04-13T16:30:00Z,False,Man Utd,7,12,1100,1055,1145
103,86,Marcus Tavernier,51,MID,Bournemouth,Man Utd,2024-04-13T16:30:00Z,True,Bournemouth,12,7,1220,1210,1230
397,284,Marek Rodák,39,GKP,West Ham,Fulham,2024-04-14T13:00:00Z,False,Fulham,11,10,1100,1055,1150
820,565,Mario Lemina,49,MID,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,False,Wolves,14,17,1065,1050,1080
129,101,Mark Flekken,46,GKP,Brentford,Sheffield Utd,2024-04-13T14:00:00Z,True,Brentford,13,20,1040,1020,1060
592,411,Mark Gillespie,39,GKP,Newcastle,Spurs,2024-04-13T11:30:00Z,True,Newcastle,6,5,1230,1150,1310
197,741,Mark O’Mahony,45,FWD,Burnley,Brighton,2024-04-13T14:00:00Z,False,Brighton,9,19,1045,1050,1040
105,88,Mark Travers,40,GKP,Bournemouth,Man Utd,2024-04-13T16:30:00Z,True,Bournemouth,12,7,1220,1210,1230
590,409,Martin Dubravka,42,GKP,Newcastle,Spurs,2024-04-13T11:30:00Z,True,Newcastle,6,5,1230,1150,1310
12,14,Martin Ødegaard,86,MID,Arsenal,Aston Villa,2024-04-14T15:30:00Z,True,Arsenal,2,4,1285,1220,1350
459,52,Marvelous Nakamba,43,MID,Man City,Luton,2024-04-13T14:00:00Z,False,Luton,18,1,1355,1350,1360
287,623,Mason Burstow,45,FWD,Chelsea,Everton,2024-04-15T19:00:00Z,True,Chelsea,8,15,1100,1125,1080
684,255,Mason Holgate,40,DEF,Brentford,Sheffield Utd,2024-04-13T14:00:00Z,False,Sheffield Utd,20,13,1100,1110,1090
537,209,Mason Mount,68,MID,Bournemouth,Man Utd,2024-04-13T16:30:00Z,False,Man Utd,7,12,1100,1055,1145
520,356,Mateo Kovačić,46,MID,Man City,Luton,2024-04-13T14:00:00Z,True,Man City,1,18,1090,1060,1120
333,615,Matheus França de Oliveira,48,MID,Liverpool,Crystal Palace,2024-04-14T13:00:00Z,False,Crystal Palace,16,3,1240,1210,1270
531,566,Matheus Luiz Nunes,47,MID,Man City,Luton,2024-04-13T14:00:00Z,True,Man City,1,18,1090,1060,1120
829,590,Matheus Santos Carneiro Da Cunha,55,FWD,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,False,Wolves,14,17,1065,1050,1080
134,106,Mathias Jensen,53,MID,Brentford,Sheffield Utd,2024-04-13T14:00:00Z,True,Brentford,13,20,1040,1020,1060
148,121,Mathias Jorgensen,43,DEF,Brentford,Sheffield Utd,2024-04-13T14:00:00Z,True,Brentford,13,20,1040,1020,1060
825,571,Matija Šarkić,40,GKP,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,False,Wolves,14,17,1065,1050,1080
830,598,Matt Doherty,43,DEF,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,False,Wolves,14,17,1065,1050,1080
469,323,Matt Macey,40,GKP,Man City,Luton,2024-04-13T14:00:00Z,False,Luton,18,1,1355,1350,1360
606,425,Matt Ritchie,43,MID,Newcastle,Spurs,2024-04-13T11:30:00Z,True,Newcastle,6,5,1230,1150,1310
609,428,Matt Targett,42,DEF,Newcastle,Spurs,2024-04-13T11:30:00Z,True,Newcastle,6,5,1230,1150,1310
627,28,Matt Turner,38,GKP,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,True,Nott'm Forest,17,14,1100,1105,1100
125,97,Matthew Cox,40,GKP,Brentford,Sheffield Utd,2024-04-13T14:00:00Z,True,Brentford,13,20,1040,1020,1060
407,652,Matthew Dibley-Dias,45,MID,West Ham,Fulham,2024-04-14T13:00:00Z,False,Fulham,11,10,1100,1055,1150
835,749,Matthew Whittingham,45,MID,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,False,Wolves,14,17,1065,1050,1080
41,36,Matty Cash,45,DEF,Arsenal,Aston Villa,2024-04-14T15:30:00Z,False,Aston Villa,4,2,1350,1370,1330
680,808,Matz Sels,45,GKP,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,True,Nott'm Forest,17,14,1100,1105,1100
36,815,Mauro Bandeira,45,MID,Arsenal,Aston Villa,2024-04-14T15:30:00Z,True,Arsenal,2,4,1285,1220,1350
110,643,Max Aarons,44,DEF,Bournemouth,Man Utd,2024-04-13T16:30:00Z,True,Bournemouth,12,7,1220,1210,1230
818,563,Max Kilman,45,DEF,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,False,Wolves,14,17,1065,1050,1080
115,802,Max Kinsey,40,DEF,Bournemouth,Man Utd,2024-04-13T16:30:00Z,True,Bournemouth,12,7,1220,1210,1230
698,484,Max Lowe,43,DEF,Brentford,Sheffield Utd,2024-04-13T14:00:00Z,False,Sheffield Utd,20,13,1100,1110,1090
250,806,Maxime Esteve,40,DEF,Burnley,Brighton,2024-04-13T14:00:00Z,True,Burnley,19,9,1210,1180,1240
773,527,Maxwel Cornet,52,MID,West Ham,Fulham,2024-04-14T13:00:00Z,True,West Ham,10,11,1175,1180,1170
535,771,Micah Hamilton,45,MID,Man City,Luton,2024-04-13T14:00:00Z,True,Man City,1,18,1090,1060,1120
356,257,Michael Keane,43,DEF,Chelsea,Everton,2024-04-15T19:00:00Z,False,Everton,15,8,1125,1080,1170
623,745,Michael Ndiweni,44,FWD,Newcastle,Spurs,2024-04-13T11:30:00Z,True,Newcastle,6,5,1230,1150,1310
225,174,Michael Obafemi,49,FWD,Burnley,Brighton,2024-04-13T14:00:00Z,True,Burnley,19,9,1210,1180,1240
151,620,Michael Olakigbe,45,MID,Brentford,Sheffield Utd,2024-04-13T14:00:00Z,True,Brentford,13,20,1040,1020,1060
324,236,Michael Olise,56,MID,Liverpool,Crystal Palace,2024-04-14T13:00:00Z,False,Crystal Palace,16,3,1240,1210,1270
769,523,Michail Antonio,57,FWD,West Ham,Fulham,2024-04-14T13:00:00Z,True,West Ham,10,11,1175,1180,1170
174,136,Michał Karbownik,40,DEF,Burnley,Brighton,2024-04-13T14:00:00Z,False,Brighton,9,19,1045,1050,1040
758,639,Micky van de Ven,44,DEF,Newcastle,Spurs,2024-04-13T11:30:00Z,False,Spurs,5,6,1105,1050,1160
583,402,Miguel Almirón Rejala,60,MID,Newcastle,Spurs,2024-04-13T11:30:00Z,True,Newcastle,6,5,1230,1150,1310
248,706,Mike Trésor,53,MID,Burnley,Brighton,2024-04-13T14:00:00Z,True,Burnley,19,9,1210,1180,1240
126,98,Mikkel Damsgaard,48,MID,Brentford,Sheffield Utd,2024-04-13T14:00:00Z,True,Brentford,13,20,1040,1020,1060
107,595,Milos Kerkez,44,DEF,Bournemouth,Man Utd,2024-04-13T16:30:00Z,True,Bournemouth,12,7,1220,1210,1230
640,444,Mohamed Dräger,40,DEF,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,True,Nott'm Forest,17,14,1100,1105,1100
2,3,Mohamed Elneny,44,MID,Arsenal,Aston Villa,2024-04-14T15:30:00Z,True,Arsenal,2,4,1285,1220,1350
435,308,Mohamed Salah,135,MID,Liverpool,Crystal Palace,2024-04-14T13:00:00Z,True,Liverpool,3,16,1100,1120,1085
795,689,Mohammed Kudus,68,MID,West Ham,Fulham,2024-04-14T13:00:00Z,True,West Ham,10,11,1175,1180,1170
251,126,Moisés Caicedo Corozo,45,MID,Chelsea,Everton,2024-04-15T19:00:00Z,True,Chelsea,8,15,1100,1125,1080
643,447,Morgan Gibbs-White,57,MID,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,True,Nott'm Forest,17,14,1100,1105,1100
77,803,Morgan Rogers,50,MID,Arsenal,Aston Villa,2024-04-14T15:30:00Z,False,Aston Villa,4,2,1350,1370,1330
60,56,Morgan Sanson,45,MID,Arsenal,Aston Villa,2024-04-14T15:30:00Z,False,Aston Villa,4,2,1350,1370,1330
67,599,Moussa Diaby,63,MID,Arsenal,Aston Villa,2024-04-14T15:30:00Z,False,Aston Villa,4,2,1350,1370,1330
652,457,Moussa Niakhaté,45,DEF,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,True,Nott'm Forest,17,14,1100,1105,1100
670,696,Murillo Santiago Costa dos Santos,45,DEF,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,True,Nott'm Forest,17,14,1100,1105,1100
273,210,Mykhailo Mudryk,63,MID,Chelsea,Everton,2024-04-15T19:00:00Z,True,Chelsea,8,15,1100,1125,1080
34,764,Myles Lewis-Skelly,45,MID,Arsenal,Aston Villa,2024-04-14T15:30:00Z,True,Arsenal,2,4,1285,1220,1350
156,744,Myles Peart-Harris,45,MID,Brentford,Sheffield Utd,2024-04-13T14:00:00Z,True,Brentford,13,20,1040,1020,1060
525,363,Máximo Perrone,44,MID,Man City,Luton,2024-04-13T14:00:00Z,True,Man City,1,18,1090,1060,1120
307,219,Naouirou Ahamada,43,MID,Liverpool,Crystal Palace,2024-04-14T13:00:00Z,False,Crystal Palace,16,3,1240,1210,1270
507,342,Nathan Aké,50,DEF,Man City,Luton,2024-04-13T14:00:00Z,True,Man City,1,18,1090,1060,1120
124,96,Nathan Collins,45,DEF,Brentford,Sheffield Utd,2024-04-13T14:00:00Z,True,Brentford,13,20,1040,1020,1060
833,704,Nathan Fraser,45,FWD,Nott'm Forest,Wolves,2024-04-13T14:00:00Z,False,Wolves,14,17,1065,1050,1080
