,id,name,cost,position,home_team,away_team,kickoff_time,is_home,team_x,team_strength_rank,opponent_strength_rank,opponent_strength_overall,opponent_strength_attack,opponent_strength_defence
671,469,Joe Worrall,43,DEF,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
437,305,Joel Matip,48,DEF,Everton,Liverpool,2024-04-24T19:00:00Z,False,Liverpool,3,15,1095,1125,1065
335,242,Joel Ward,45,DEF,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,True,Crystal Palace,16,6,1280,1210,1355
604,416,Joelinton Cássio Apolinário de Lira,58,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
701,480,John Egan,42,DEF,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,False,Sheffield Utd,20,7,1125,1130,1120
702,481,John Fleck,49,MID,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,False,Sheffield Utd,20,7,1125,1130,1120
475,324,John McAtee,45,FWD,Wolves,Luton,2024-04-27T14:00:00Z,False,Luton,18,14,1100,1085,1115
55,50,John McGinn,53,MID,Aston Villa,Chelsea,2024-04-27T19:00:00Z,True,Aston Villa,4,8,1190,1150,1230
535,368,John Stones,53,DEF,Brighton,Man City,2024-04-25T19:00:00Z,False,Man City,1,9,1100,1070,1135
340,658,John-Kymani Gordon,45,FWD,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,True,Crystal Palace,16,6,1280,1210,1355
822,560,Jonathan Castro Otto,43,DEF,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
662,460,Jonathan Panzo,40,DEF,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
665,463,Jonjo Shelvey,48,MID,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
579,703,Jonny Evans,40,DEF,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,True,Man Utd,7,20,1040,1020,1060
694,472,Jordan Amissah,39,GKP,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,False,Sheffield Utd,20,7,1125,1130,1120
314,221,Jordan Ayew,54,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,True,Crystal Palace,16,6,1280,1210,1355
214,160,Jordan Beyer,39,DEF,Man Utd,Burnley,2024-04-27T14:00:00Z,False,Burnley,19,7,1125,1130,1120
471,320,Jordan Clark,48,MID,Wolves,Luton,2024-04-27T14:00:00Z,False,Luton,18,14,1100,1085,1115
431,299,Jordan Henderson,50,MID,Everton,Liverpool,2024-04-24T19:00:00Z,False,Liverpool,3,15,1095,1125,1065
366,263,Jordan Pickford,47,GKP,Everton,Liverpool,2024-04-24T19:00:00Z,True,Everton,15,3,1370,1350,1390
7,9,Jorge Luiz Frello Filho,53,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal,2,8,1190,1150,1230
799,647,Joseph Anang,40,GKP,West Ham,Liverpool,2024-04-27T11:30:00Z,True,West Ham,10,3,1370,1350,1390
503,682,Joseph Johnson,40,DEF,Wolves,Luton,2024-04-27T14:00:00Z,False,Luton,18,14,1100,1085,1115
307,838,Josh Acheampong,40,DEF,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
643,440,Josh Bowler,45,MID,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
301,723,Josh Brooking,40,DEF,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
215,161,Josh Brownhill,47,MID,Man Utd,Burnley,2024-04-27T14:00:00Z,False,Burnley,19,7,1125,1130,1120
219,165,Josh Cullen,50,MID,Man Utd,Burnley,2024-04-27T14:00:00Z,False,Burnley,19,7,1125,1130,1120
130,99,Josh Dasilva,47,MID,Everton,Brentford,2024-04-27T16:30:00Z,False,Brentford,13,15,1095,1125,1065
675,637,Josh Powell,39,DEF,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
203,747,Joshua Duffus,44,MID,Brighton,Man City,2024-04-25T19:00:00Z,True,Brighton,9,1,1365,1360,1370
420,810,Joshua King,45,MID,Fulham,Crystal Palace,2024-04-27T14:00:00Z,True,Fulham,11,16,1100,1120,1085
830,569,José Malheiro de Sá,50,GKP,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
517,346,João Cancelo,58,DEF,Brighton,Man City,2024-04-25T19:00:00Z,False,Man City,1,9,1100,1070,1135
369,266,João Neves Virgínia,39,GKP,Everton,Liverpool,2024-04-24T19:00:00Z,True,Everton,15,3,1370,1350,1390
398,280,João Palhinha Gonçalves,50,MID,Fulham,Crystal Palace,2024-04-27T14:00:00Z,True,Fulham,11,16,1100,1120,1085
176,135,João Pedro Junqueira de Jesus,52,FWD,Brighton,Man City,2024-04-25T19:00:00Z,True,Brighton,9,1,1365,1360,1370
821,559,João Victor Gomes da Silva,49,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
191,151,Joël Veltman,43,DEF,Brighton,Man City,2024-04-25T19:00:00Z,True,Brighton,9,1,1365,1360,1370
538,616,Joško Gvardiol,49,DEF,Brighton,Man City,2024-04-25T19:00:00Z,False,Man City,1,9,1100,1070,1135
171,130,Julio Enciso,50,MID,Brighton,Man City,2024-04-25T19:00:00Z,True,Brighton,9,1,1365,1360,1370
514,343,Julián Álvarez,64,FWD,Brighton,Man City,2024-04-25T19:00:00Z,False,Man City,1,9,1100,1070,1135
29,585,Jurriën Timber,46,DEF,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal,2,8,1190,1150,1230
844,751,Justin Hubner,40,DEF,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
90,72,Justin Kluivert,46,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
539,678,Jérémy Doku,64,MID,Brighton,Man City,2024-04-25T19:00:00Z,False,Man City,1,9,1100,1070,1135
224,170,Jóhann Berg Gudmundsson,48,MID,Man Utd,Burnley,2024-04-27T14:00:00Z,False,Burnley,19,7,1125,1130,1120
178,137,Kacper Kozłowski,45,MID,Brighton,Man City,2024-04-25T19:00:00Z,True,Brighton,9,1,1365,1360,1370
348,825,Kaden Rodney,45,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,True,Crystal Palace,16,6,1280,1210,1355
804,774,Kaelan Casey,40,DEF,West Ham,Liverpool,2024-04-27T11:30:00Z,True,West Ham,10,3,1370,1350,1390
5,6,Kai Havertz,74,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal,2,8,1190,1150,1230
458,783,Kaide Gordon,45,MID,Everton,Liverpool,2024-04-24T19:00:00Z,False,Liverpool,3,15,1095,1125,1065
76,793,Kaine Kesler-Hayden,40,DEF,Aston Villa,Chelsea,2024-04-27T19:00:00Z,True,Aston Villa,4,8,1190,1150,1230
774,364,Kalvin Phillips,47,MID,West Ham,Liverpool,2024-04-27T11:30:00Z,True,West Ham,10,3,1370,1350,1390
184,143,Kaoru Mitoma,64,MID,Brighton,Man City,2024-04-25T19:00:00Z,True,Brighton,9,1,1365,1360,1370
596,408,Karl Darlow,40,GKP,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
30,646,Karl Hein,40,GKP,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal,2,8,1190,1150,1230
138,107,Keane Lewis-Potter,47,MID,Everton,Brentford,2024-04-27T16:30:00Z,False,Brentford,13,15,1095,1125,1065
44,39,Keinan Davis,49,FWD,Aston Villa,Chelsea,2024-04-27T19:00:00Z,True,Aston Villa,4,8,1190,1150,1230
619,431,Kell Watts,40,DEF,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
403,285,Kenny Tete,44,DEF,Fulham,Crystal Palace,2024-04-27T14:00:00Z,True,Fulham,11,16,1100,1120,1085
258,187,Kepa Arrizabalaga,50,GKP,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
520,349,Kevin De Bruyne,104,MID,Brighton,Man City,2024-04-25T19:00:00Z,False,Man City,1,9,1100,1070,1135
395,277,Kevin Mbabu,40,DEF,Fulham,Crystal Palace,2024-04-27T14:00:00Z,True,Fulham,11,16,1100,1120,1085
145,115,Kevin Schade,52,MID,Everton,Brentford,2024-04-27T16:30:00Z,False,Brentford,13,15,1095,1125,1065
819,556,Ki-Jana Hoever,40,DEF,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
310,852,Kiano Dyer,45,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
94,76,Kieffer Moore,46,FWD,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
20,24,Kieran Tierney,44,DEF,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal,2,8,1190,1150,1230
618,430,Kieran Trippier,66,DEF,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
187,147,Kjell Scherpen,40,GKP,Brighton,Man City,2024-04-25T19:00:00Z,True,Brighton,9,1,1365,1360,1370
560,388,Kobbie Mainoo,44,MID,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,True,Man Utd,7,20,1040,1020,1060
801,676,Konstantinos Mavropanos,45,DEF,West Ham,Liverpool,2024-04-27T11:30:00Z,True,West Ham,10,3,1370,1350,1390
443,311,Konstantinos Tsimikas,44,DEF,Everton,Liverpool,2024-04-24T19:00:00Z,False,Liverpool,3,15,1095,1125,1065
50,45,Kortney Hause,39,DEF,Aston Villa,Chelsea,2024-04-27T19:00:00Z,True,Aston Villa,4,8,1190,1150,1230
419,796,Kristian Sekularac,44,MID,Fulham,Crystal Palace,2024-04-27T14:00:00Z,True,Fulham,11,16,1100,1120,1085
121,90,Kristoffer Ajer,44,DEF,Everton,Brentford,2024-04-27T16:30:00Z,False,Brentford,13,15,1095,1125,1065
796,544,Kurt Zouma,45,DEF,West Ham,Liverpool,2024-04-27T11:30:00Z,True,West Ham,10,3,1370,1350,1390
536,369,Kyle Walker,53,DEF,Brighton,Man City,2024-04-25T19:00:00Z,False,Man City,1,9,1100,1070,1135
235,181,Lawrence Vigouroux,39,GKP,Man Utd,Burnley,2024-04-27T14:00:00Z,False,Burnley,19,7,1125,1130,1120
45,40,Leander Dendoncker,49,MID,Aston Villa,Chelsea,2024-04-27T19:00:00Z,True,Aston Villa,4,8,1190,1150,1230
22,26,Leandro Trossard,65,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal,2,8,1190,1150,1230
204,753,Leigh Kavanagh,40,DEF,Brighton,Man City,2024-04-25T19:00:00Z,True,Brighton,9,1,1365,1360,1370
302,758,Leo Castledine,45,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
39,34,Leon Bailey,55,MID,Aston Villa,Chelsea,2024-04-27T19:00:00Z,True,Aston Villa,4,8,1190,1150,1230
851,836,Leon Chiwome,45,FWD,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
289,613,Lesley Ugochukwu,44,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
267,197,Levi Colwill,46,DEF,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
84,66,Lewis Cook,50,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
373,624,Lewis Dobbin,45,MID,Everton,Liverpool,2024-04-24T19:00:00Z,True,Everton,15,3,1370,1350,1390
170,129,Lewis Dunk,52,DEF,Brighton,Man City,2024-04-25T19:00:00Z,True,Brighton,9,1,1365,1360,1370
589,204,Lewis Hall,42,DEF,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
459,812,Lewis Koumas,45,FWD,Everton,Liverpool,2024-04-24T19:00:00Z,False,Liverpool,3,15,1095,1125,1065
627,635,Lewis Miley,45,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
660,458,Lewis O'Brien,49,MID,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
803,773,Lewis Orford,45,MID,West Ham,Liverpool,2024-04-27T11:30:00Z,True,West Ham,10,3,1370,1350,1390
382,841,Lewis Warrington,45,MID,Everton,Liverpool,2024-04-24T19:00:00Z,True,Everton,15,3,1370,1350,1390
563,391,Lisandro Martínez,47,DEF,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,True,Man Utd,7,20,1040,1020,1060
88,70,Lloyd Kelly,45,DEF,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
252,805,Lorenz Assignon,40,DEF,Man Utd,Burnley,2024-04-27T14:00:00Z,False,Burnley,19,7,1125,1130,1120
622,580,Loris Karius,39,GKP,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
718,654,Louie Marsh,45,FWD,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,False,Sheffield Utd,20,7,1125,1130,1120
490,339,Louie Watson,44,MID,Wolves,Luton,2024-04-27T14:00:00Z,False,Luton,18,14,1100,1085,1115
656,454,Loïc Mbe Soh,40,DEF,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
410,625,Luc De Fougerolles,39,DEF,Fulham,Crystal Palace,2024-04-27T14:00:00Z,True,Fulham,11,16,1100,1120,1085
205,755,Luca Barrington,45,MID,Brighton,Man City,2024-04-25T19:00:00Z,True,Brighton,9,1,1365,1360,1370
244,605,Luca Koleosho,48,MID,Man Utd,Burnley,2024-04-27T14:00:00Z,False,Burnley,19,7,1125,1130,1120
291,659,Lucas Bergström,39,GKP,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
47,42,Lucas Digne,46,DEF,Aston Villa,Chelsea,2024-04-27T19:00:00Z,True,Aston Villa,4,8,1190,1150,1230
792,539,Lucas Tolentino Coelho de Lima,60,MID,West Ham,Liverpool,2024-04-27T11:30:00Z,True,West Ham,10,3,1370,1350,1390
435,303,Luis Díaz,78,MID,Everton,Liverpool,2024-04-24T19:00:00Z,False,Liverpool,3,15,1095,1125,1065
114,705,Luis Sinisterra,55,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
786,533,Lukasz Fabianski,42,GKP,West Ham,Liverpool,2024-04-27T11:30:00Z,True,West Ham,10,3,1370,1350,1390
468,317,Luke Berry,46,MID,Wolves,Luton,2024-04-27T14:00:00Z,False,Luton,18,14,1100,1085,1115
452,726,Luke Chambers,40,DEF,Everton,Liverpool,2024-04-24T19:00:00Z,False,Liverpool,3,15,1095,1125,1065
814,550,Luke Cundle,45,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
473,322,Luke Freeman,49,MID,Wolves,Luton,2024-04-27T14:00:00Z,False,Luton,18,14,1100,1085,1115
414,683,Luke Harris,45,MID,Fulham,Crystal Palace,2024-04-27T14:00:00Z,True,Fulham,11,16,1100,1120,1085
225,171,Luke McNally,40,DEF,Man Utd,Burnley,2024-04-27T14:00:00Z,False,Burnley,19,7,1125,1130,1120
330,237,Luke Plange,45,FWD,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,True,Crystal Palace,16,6,1280,1210,1355
569,398,Luke Shaw,52,DEF,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,True,Man Utd,7,20,1040,1020,1060
723,693,Luke Thomas,40,DEF,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,False,Sheffield Utd,20,7,1125,1130,1120
222,168,Lyle Foster,47,FWD,Man Utd,Burnley,2024-04-27T14:00:00Z,False,Burnley,19,7,1125,1130,1120
379,719,Mackenzie Hunt,45,MID,Everton,Liverpool,2024-04-24T19:00:00Z,True,Everton,15,3,1370,1350,1390
124,93,Mads Bech Sørensen,40,DEF,Everton,Brentford,2024-04-27T16:30:00Z,False,Brentford,13,15,1095,1125,1065
125,94,Mads Bidstrup,45,MID,Everton,Brentford,2024-04-27T16:30:00Z,False,Brentford,13,15,1095,1125,1065
466,315,Mads Juel Andersen,38,DEF,Wolves,Luton,2024-04-27T14:00:00Z,False,Luton,18,14,1100,1085,1115
144,114,Mads Roerslev Rasmussen,44,DEF,Everton,Brentford,2024-04-27T16:30:00Z,False,Brentford,13,15,1095,1125,1065
540,762,Mahamadou Susoho,45,MID,Brighton,Man City,2024-04-25T19:00:00Z,False,Man City,1,9,1100,1070,1135
169,128,Mahmoud Dahoud,48,MID,Brighton,Man City,2024-04-25T19:00:00Z,True,Brighton,9,1,1365,1360,1370
280,214,Malang Sarr,43,DEF,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
317,224,Malcolm Ebiowei,44,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,True,Crystal Palace,16,6,1280,1210,1355
272,203,Malo Gusto,43,DEF,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
764,583,Manor Solomon,51,MID,Spurs,Arsenal,2024-04-28T13:00:00Z,True,Spurs,5,2,1365,1370,1360
512,341,Manuel Akanji,50,DEF,Brighton,Man City,2024-04-25T19:00:00Z,False,Man City,1,9,1100,1070,1135
213,159,Manuel Benson Hedilazio,52,MID,Man Utd,Burnley,2024-04-27T14:00:00Z,False,Burnley,19,7,1125,1130,1120
268,198,Marc Cucurella Saseta,48,DEF,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
321,228,Marc Guéhi,42,DEF,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,True,Crystal Palace,16,6,1280,1210,1355
455,756,Marcelo de Araújo Pitaluga Filho,40,GKP,Everton,Liverpool,2024-04-24T19:00:00Z,False,Liverpool,3,15,1095,1125,1065
101,83,Marcos Senesi,44,DEF,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
263,192,Marcus Bettinelli,40,GKP,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
9,11,Marcus Oliveira Alencar,45,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal,2,8,1190,1150,1230
567,396,Marcus Rashford,84,MID,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,True,Man Utd,7,20,1040,1020,1060
104,86,Marcus Tavernier,51,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
402,284,Marek Rodák,39,GKP,Fulham,Crystal Palace,2024-04-27T14:00:00Z,True,Fulham,11,16,1100,1120,1085
827,565,Mario Lemina,49,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
132,101,Mark Flekken,47,GKP,Everton,Brentford,2024-04-27T16:30:00Z,False,Brentford,13,15,1095,1125,1065
599,411,Mark Gillespie,39,GKP,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
200,741,Mark O’Mahony,45,FWD,Brighton,Man City,2024-04-25T19:00:00Z,True,Brighton,9,1,1365,1360,1370
106,88,Mark Travers,40,GKP,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
597,409,Martin Dubravka,42,GKP,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
12,14,Martin Ødegaard,86,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal,2,8,1190,1150,1230
464,52,Marvelous Nakamba,43,MID,Wolves,Luton,2024-04-27T14:00:00Z,False,Luton,18,14,1100,1085,1115
290,623,Mason Burstow,45,FWD,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
691,255,Mason Holgate,40,DEF,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,False,Sheffield Utd,20,7,1125,1130,1120
543,209,Mason Mount,68,MID,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,True,Man Utd,7,20,1040,1020,1060
526,356,Mateo Kovačić,46,MID,Brighton,Man City,2024-04-25T19:00:00Z,False,Man City,1,9,1100,1070,1135
338,615,Matheus França de Oliveira,48,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,True,Crystal Palace,16,6,1280,1210,1355
537,566,Matheus Luiz Nunes,47,MID,Brighton,Man City,2024-04-25T19:00:00Z,False,Man City,1,9,1100,1070,1135
836,590,Matheus Santos Carneiro Da Cunha,56,FWD,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
137,106,Mathias Jensen,53,MID,Everton,Brentford,2024-04-27T16:30:00Z,False,Brentford,13,15,1095,1125,1065
151,121,Mathias Jorgensen,43,DEF,Everton,Brentford,2024-04-27T16:30:00Z,False,Brentford,13,15,1095,1125,1065
832,571,Matija Šarkić,40,GKP,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
837,598,Matt Doherty,43,DEF,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
474,323,Matt Macey,40,GKP,Wolves,Luton,2024-04-27T14:00:00Z,False,Luton,18,14,1100,1085,1115
613,425,Matt Ritchie,43,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
616,428,Matt Targett,42,DEF,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
634,28,Matt Turner,38,GKP,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
128,97,Matthew Cox,40,GKP,Everton,Brentford,2024-04-27T16:30:00Z,False,Brentford,13,15,1095,1125,1065
412,652,Matthew Dibley-Dias,45,MID,Fulham,Crystal Palace,2024-04-27T14:00:00Z,True,Fulham,11,16,1100,1120,1085
842,749,Matthew Whittingham,45,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
41,36,Matty Cash,45,DEF,Aston Villa,Chelsea,2024-04-27T19:00:00Z,True,Aston Villa,4,8,1190,1150,1230
687,808,Matz Sels,45,GKP,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
36,815,Mauro Bandeira,45,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal,2,8,1190,1150,1230
111,643,Max Aarons,44,DEF,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
825,563,Max Kilman,46,DEF,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
116,802,Max Kinsey,40,DEF,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
705,484,Max Lowe,43,DEF,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,False,Sheffield Utd,20,7,1125,1130,1120
253,806,Maxime Esteve,40,DEF,Man Utd,Burnley,2024-04-27T14:00:00Z,False,Burnley,19,7,1125,1130,1120
780,527,Maxwel Cornet,52,MID,West Ham,Liverpool,2024-04-27T11:30:00Z,True,West Ham,10,3,1370,1350,1390
541,771,Micah Hamilton,45,MID,Brighton,Man City,2024-04-25T19:00:00Z,False,Man City,1,9,1100,1070,1135
119,849,Michael Dacosta Gonzalez,45,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
361,257,Michael Keane,43,DEF,Everton,Liverpool,2024-04-24T19:00:00Z,True,Everton,15,3,1370,1350,1390
630,745,Michael Ndiweni,44,FWD,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
228,174,Michael Obafemi,49,FWD,Man Utd,Burnley,2024-04-27T14:00:00Z,False,Burnley,19,7,1125,1130,1120
154,620,Michael Olakigbe,45,MID,Everton,Brentford,2024-04-27T16:30:00Z,False,Brentford,13,15,1095,1125,1065
329,236,Michael Olise,56,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,True,Crystal Palace,16,6,1280,1210,1355
776,523,Michail Antonio,57,FWD,West Ham,Liverpool,2024-04-27T11:30:00Z,True,West Ham,10,3,1370,1350,1390
177,136,Michał Karbownik,40,DEF,Brighton,Man City,2024-04-25T19:00:00Z,True,Brighton,9,1,1365,1360,1370
765,639,Micky van de Ven,44,DEF,Spurs,Arsenal,2024-04-28T13:00:00Z,True,Spurs,5,2,1365,1370,1360
590,402,Miguel Almirón Rejala,60,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
251,706,Mike Trésor,53,MID,Man Utd,Burnley,2024-04-27T14:00:00Z,False,Burnley,19,7,1125,1130,1120
129,98,Mikkel Damsgaard,48,MID,Everton,Brentford,2024-04-27T16:30:00Z,False,Brentford,13,15,1095,1125,1065
108,595,Milos Kerkez,44,DEF,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
647,444,Mohamed Dräger,40,DEF,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
2,3,Mohamed Elneny,44,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal,2,8,1190,1150,1230
440,308,Mohamed Salah,136,MID,Everton,Liverpool,2024-04-24T19:00:00Z,False,Liverpool,3,15,1095,1125,1065
802,689,Mohammed Kudus,68,MID,West Ham,Liverpool,2024-04-27T11:30:00Z,True,West Ham,10,3,1370,1350,1390
254,126,Moisés Caicedo Corozo,45,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
650,447,Morgan Gibbs-White,57,MID,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
77,803,Morgan Rogers,50,MID,Aston Villa,Chelsea,2024-04-27T19:00:00Z,True,Aston Villa,4,8,1190,1150,1230
60,56,Morgan Sanson,45,MID,Aston Villa,Chelsea,2024-04-27T19:00:00Z,True,Aston Villa,4,8,1190,1150,1230
67,599,Moussa Diaby,63,MID,Aston Villa,Chelsea,2024-04-27T19:00:00Z,True,Aston Villa,4,8,1190,1150,1230
659,457,Moussa Niakhaté,45,DEF,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
677,696,Murillo Santiago Costa dos Santos,45,DEF,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
276,210,Mykhailo Mudryk,63,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
34,764,Myles Lewis-Skelly,45,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal,2,8,1190,1150,1230
159,744,Myles Peart-Harris,45,MID,Everton,Brentford,2024-04-27T16:30:00Z,False,Brentford,13,15,1095,1125,1065
