,total_points,goals_scoredALL,assistsALL,total_pointsALL,minutesALL,goals_concededALL,creativityALL,influenceALL,threatALL,bonusALL,bpsALL,ict_indexALL,clean_sheetsALL,red_cardsALL,yellow_cardsALL,now_costALL,GW,opponent_strength_overall,opponent_strength_attack,opponent_strength_defence,AV_assists_past5,AV_bonus_past5,AV_bps_past5,AV_clean_sheets_past5,AV_creativity_past5,AV_goals_conceded_past5,AV_goals_scored_past5,AV_ict_index_past5,AV_influence_past5,AV_minutes_past5,AV_threat_past5,AV_total_points_past5,AV_value_past5,team_strength_rank,opponent_strength_rank
32826,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,19,1145,1140,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2,10
32827,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,15,1055,1020,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2,18
32828,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,28,1100,1055,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2,13
32829,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,27,1030,1045,1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2,20
32830,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,22,1065,1050,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2,17
32831,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,25,1045,1050,1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2,19
32832,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,23,1370,1350,1390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2,3
32833,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,16,1160,1140,1180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2,4
32834,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,21,1100,1120,1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2,16
32863,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,20,1065,1050,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,7,17
32864,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,21,1230,1150,1310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,7,5
32865,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,23,1145,1140,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,7,10
32866,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,26,1175,1180,1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,7,11
32867,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,22,1100,1085,1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,7,14
32868,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,18,1100,1055,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,7,10
32869,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,25,1055,1020,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,7,18
32870,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,27,1355,1350,1360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,7,1
32871,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,19,1285,1220,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,7,4
32872,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,28,1100,1125,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,7,15
32873,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,24,1160,1140,1180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,7,4
32874,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,3,1365,1360,1370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20,1
32875,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,5,1170,1110,1230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20,5
32876,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,6,1280,1210,1355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20,6
32877,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,19,1090,1060,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75,20,18
32878,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,26,1100,1085,1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,20,14
32879,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,27,1365,1370,1360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4,20,2
32880,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,10,1350,1370,1330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,20,2
32881,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,4,1100,1125,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,20,15
32882,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,1,1100,1120,1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4,20,16
32883,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,28,1100,1055,1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4,20,12
32884,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,13,1100,1130,1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4,20,12
32885,1,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,20,1355,1350,1360,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,39.4,20,1
32886,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,22,1070,1080,1060,0.0,0.0,1.0,0.0,2.26,0.2,0.0,0.38,1.52,9.2,0.0,0.2,39.2,20,16
32887,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,2,1065,1050,1080,0.0,0.0,1.0,0.0,2.26,0.2,0.0,0.38,1.52,9.2,0.0,0.2,39.2,20,17
32888,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,8,1055,1050,1060,0.0,0.0,1.0,0.0,2.26,0.2,0.0,0.38,1.52,9.2,0.0,0.2,39.2,20,11
32889,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,16,1100,1055,1150,0.0,0.0,1.0,0.0,2.26,0.2,0.0,0.38,1.52,9.2,0.0,0.2,39.2,20,13
32890,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,14,1045,1050,1040,0.0,0.0,0.4,0.0,2.26,0.2,0.0,0.38,1.52,9.0,0.0,0.0,39.2,20,19
32891,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,25,1210,1180,1240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,20,9
32892,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,7,1100,1055,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,20,10
32893,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,11,1100,1105,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,20,14
32894,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,12,1100,1070,1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,20,9
32895,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,15,1370,1350,1390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,20,3
32896,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,17,1125,1080,1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,20,8
32897,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,9,1220,1210,1230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,20,7
32898,1,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,21,1145,1140,1150,0.0,0.0,0.6,0.0,0.06,0.0,0.0,0.02,0.12,2.0,0.0,0.2,39.0,20,10
32899,-1,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,23,1285,1220,1350,0.0,0.0,0.8,0.0,0.08,1.0,0.0,0.02,0.12,11.8,0.4,0.0,39.0,20,4
32900,0,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,18,1160,1140,1180,0.0,0.0,0.8,0.0,0.08,1.0,0.0,0.02,0.12,11.8,0.4,0.0,39.0,20,4
32901,1,0,0,2,109,6,11.7,8.2,2,0,12,2.0,0,0,1,39,24,1055,1020,1090,0.0,0.0,1.4,0.0,0.08,1.0,0.0,0.02,0.12,12.6,0.4,0.2,39.0,20,18
32930,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,17,1230,1150,1310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,5
32931,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,16,1100,1085,1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,14
32932,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,9,1090,1060,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,18
32933,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,12,1100,1055,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,10
32934,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,20,1220,1210,1230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,7
32935,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,29,1055,1020,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,18
32936,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,4,1125,1080,1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,8
32937,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,5,1050,1050,1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,19
32938,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,7,1100,1055,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,13
32939,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,22,1365,1370,1360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,2
32940,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,3,1125,1130,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,7
32941,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,28,1100,1070,1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,9
32942,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,27,1370,1350,1390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,3
32943,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,6,1355,1350,1360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,1
32944,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,26,1160,1140,1180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,4
32945,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,8,1070,1080,1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,16
32946,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,10,1240,1210,1270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,3
32947,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,18,1100,1130,1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,12
32948,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,11,1285,1220,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,4
32949,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,14,1100,1125,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,15
32950,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,19,1105,1050,1160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,6
32951,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,13,1210,1180,1240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,9
32952,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,1,1350,1370,1330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,2
32953,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,23,1100,1055,1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,12
32954,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,21,1100,1110,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,13
32955,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,24,1280,1210,1355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,6
32956,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,15,1055,1050,1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,11
32957,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,2,1040,1020,1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,20
32958,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,45,25,1145,1140,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,10
32959,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,27,1190,1150,1230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,13,8
32960,5,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,2,1055,1050,1060,0.0,0.0,9.0,0.5,0.95,0.0,0.0,0.55,3.5,45.0,1.0,2.5,44.0,13,11
32961,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,21,1100,1125,1080,0.0,0.0,6.0,0.33,0.63,0.0,0.0,0.37,2.33,30.0,0.67,1.67,43.67,13,17
32962,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,17,1285,1220,1350,0.0,0.0,4.5,0.25,0.48,0.0,0.0,0.28,1.75,22.5,0.5,1.25,43.5,13,4
32963,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,16,1030,1045,1020,0.0,0.0,3.6,0.2,0.38,0.0,0.0,0.22,1.4,18.0,0.4,1.0,43.4,13,20
32964,1,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,4,1100,1130,1075,0.0,0.0,6.6,0.2,2.98,0.4,0.0,0.6,2.08,36.0,1.0,1.2,44.0,13,12
32965,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,22,1170,1110,1230,0.0,0.0,3.0,0.0,2.6,0.4,0.0,0.38,0.68,18.0,0.6,0.2,43.6,13,5
32966,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,12,1240,1210,1270,0.0,0.0,3.0,0.0,2.6,0.4,0.0,0.38,0.68,18.0,0.6,0.2,43.8,13,3
32967,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,25,1355,1350,1360,0.0,0.0,3.0,0.0,2.6,0.4,0.0,0.38,0.68,18.0,0.6,0.2,43.8,13,1
32968,2,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,3,1100,1120,1085,0.0,0.0,5.8,0.0,5.84,0.6,0.0,1.32,5.64,36.0,1.8,0.6,44.4,13,16
32969,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,20,1070,1080,1060,0.0,0.0,2.8,0.0,3.24,0.2,0.0,0.94,4.96,18.0,1.2,0.4,43.8,13,16
32970,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,25,1370,1350,1390,0.0,0.0,2.8,0.0,3.24,0.2,0.0,0.94,4.96,18.0,1.2,0.4,43.8,13,3
32971,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,9,1050,1050,1050,0.0,0.0,2.8,0.0,3.24,0.2,0.0,0.94,4.96,18.0,1.2,0.4,43.8,13,19
32972,4,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,1,1230,1150,1310,0.2,0.0,6.8,0.0,10.5,0.6,0.0,2.46,11.72,36.0,2.4,1.2,44.2,13,5
32973,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,28,1350,1370,1330,0.2,0.0,4.0,0.0,7.26,0.4,0.0,1.52,6.76,18.0,1.2,0.8,43.6,13,2
32974,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,29,1045,1050,1040,0.2,0.0,4.0,0.0,7.26,0.4,0.0,1.52,6.76,18.0,1.2,0.8,43.6,13,19
32975,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,23,1365,1360,1370,0.2,0.0,4.0,0.0,7.26,0.4,0.0,1.52,6.76,18.0,1.2,0.8,43.6,13,1
32976,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,19,1100,1105,1100,0.2,0.0,4.0,0.0,7.26,0.4,0.0,1.52,6.76,18.0,1.2,0.8,43.4,13,14
32977,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,14,1090,1060,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,13,18
32978,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,13,1365,1370,1360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,13,2
32979,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,7,1065,1050,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4,13,17
32980,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,10,1125,1080,1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,13,8
32981,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,6,1100,1125,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2,13,15
32982,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,8,1125,1130,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6,13,7
32983,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,11,1145,1140,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8,13,10
32984,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,24,1100,1085,1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,13,14
32985,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,26,1100,1055,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2,13,10
32986,0,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,15,1100,1070,1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,13,9
32987,1,0,1,13,401,5,67.9,72.8,17,0,74,15.7,1,0,1,43,5,1105,1050,1160,0.0,0.0,1.4,0.0,0.1,0.0,0.0,0.08,0.76,8.2,0.0,0.2,43.8,13,6
32988,0,1,0,38,515,5,82.8,76.0,44,1,147,20.3,4,0,1,42,2,1280,1210,1355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1,6
32989,1,1,0,38,515,5,82.8,76.0,44,1,147,20.3,4,0,1,42,5,1100,1055,1150,0.0,0.0,1.5,0.0,0.15,0.0,0.0,0.05,0.1,0.5,0.0,0.5,45.0,1,10
32990,8,1,0,38,515,5,82.8,76.0,44,1,147,20.3,4,0,1,42,17,1100,1120,1085,0.0,0.33,11.0,0.0,15.13,0.67,0.33,4.13,16.07,30.33,10.0,3.0,44.33,1,16
32991,1,1,0,38,515,5,82.8,76.0,44,1,147,20.3,4,0,1,42,14,1230,1150,1310,0.0,0.25,10.0,0.0,14.38,0.75,0.25,3.6,13.1,27.0,8.5,2.5,44.0,1,5
32992,0,1,0,38,515,5,82.8,76.0,44,1,147,20.3,4,0,1,42,25,1100,1055,1150,0.0,0.2,8.0,0.0,11.5,0.6,0.2,2.88,10.48,21.6,6.8,2.0,43.8,1,13
32993,0,1,0,38,515,5,82.8,76.0,44,1,147,20.3,4,0,1,42,25,1190,1150,1230,0.0,0.2,8.0,0.0,11.5,0.6,0.2,2.88,10.48,21.6,6.8,2.0,43.4,1,8
32994,5,1,0,38,515,5,82.8,76.0,44,1,147,20.3,4,0,1,42,15,1160,1140,1180,0.0,0.2,9.6,0.2,12.1,0.6,0.2,3.02,11.04,34.8,7.2,2.8,43.0,1,4
32995,0,1,0,38,515,5,82.8,76.0,44,1,147,20.3,4,0,1,42,10,1125,1130,1120,0.0,0.0,3.6,0.2,3.08,0.2,0.0,0.56,1.44,16.8,1.2,1.2,43.0,1,7
32996,0,1,0,38,515,5,82.8,76.0,44,1,147,20.3,4,0,1,42,26,1100,1055,1145,0.0,0.0,2.2,0.2,0.66,0.0,0.0,0.16,0.6,13.4,0.4,1.0,42.8,1,12
32997,0,1,0,38,515,5,82.8,76.0,44,1,147,20.3,4,0,1,42,16,1055,1020,1090,0.0,0.0,2.2,0.2,0.66,0.0,0.0,0.16,0.6,13.4,0.4,1.0,42.8,1,18
32998,0,1,0,38,515,5,82.8,76.0,44,1,147,20.3,4,0,1,42,27,1220,1210,1230,0.0,0.0,2.2,0.2,0.66,0.0,0.0,0.16,0.6,13.4,0.4,1.0,42.6,1,7
32999,1,1,0,38,515,5,82.8,76.0,44,1,147,20.3,4,0,1,42,11,1100,1130,1075,0.0,0.0,0.6,0.0,0.16,0.2,0.0,0.08,0.2,3.8,0.4,0.2,42.6,1,12
33000,0,1,0,38,515,5,82.8,76.0,44,1,147,20.3,4,0,1,42,13,1370,1350,1390,0.0,0.0,0.6,0.0,0.16,0.2,0.0,0.08,0.2,3.8,0.4,0.2,42.6,1,3
33001,6,1,0,38,515,5,82.8,76.0,44,1,147,20.3,4,0,1,42,1,1045,1050,1040,0.0,0.0,5.6,0.2,1.32,0.2,0.0,0.24,0.64,19.4,0.4,1.4,43.2,1,19
33002,0,1,0,38,515,5,82.8,76.0,44,1,147,20.3,4,0,1,42,19,1095,1125,1065,0.0,0.0,5.6,0.2,1.32,0.2,0.0,0.24,0.64,19.4,0.4,1.4,43.2,1,15
33003,0,1,0,38,515,5,82.8,76.0,44,1,147,20.3,4,0,1,42,24,1100,1125,1080,0.0,0.0,5.6,0.2,1.32,0.2,0.0,0.24,0.64,19.4,0.4,1.4,43.4,1,15
33004,0,1,0,38,515,5,82.8,76.0,44,1,147,20.3,4,0,1,42,21,1105,1050,1160,0.0,0.0,5.0,0.2,1.16,0.0,0.0,0.16,0.44,15.6,0.0,1.2,43.4,1,6
33005,0,1,0,38,515,5,82.8,76.0,44,1,147,20.3,4,0,1,42,12,1125,1080,1170,0.0,0.0,5.0,0.2,1.16,0.0,0.0,0.16,0.44,15.6,0.0,1.2,43.4,1,8
33006,0,1,0,38,515,5,82.8,76.0,44,1,147,20.3,4,0,1,42,28,1240,1210,1270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,1,3
33007,0,1,0,38,515,5,82.8,76.0,44,1,147,20.3,4,0,1,42,6,1100,1125,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1,17
