,total_points,value,goals_scoredALL,assistsALL,total_pointsALL,minutesALL,goals_concededALL,creativityALL,influenceALL,threatALL,bonusALL,bpsALL,ict_indexALL,red_cardsALL,yellow_cardsALL,now_costALL,GW,opponent_strength_overall,opponent_strength_attack,opponent_strength_defence,AV_assists_past5,AV_bonus_past5,AV_bps_past5,AV_creativity_past5,AV_goals_conceded_past5,AV_goals_scored_past5,AV_ict_index_past5,AV_influence_past5,AV_minutes_past5,AV_threat_past5,AV_total_points_past5,AV_value_past5,team_strength_rank,opponent_strength_rank
32070,13,87,16,15,188,2614,42,505.3,855.4,1203,24,624,256.3,0,4,89,25,1055,1050,1060,0.4,1.4,43.4,20.48,1.8,1.4,12.12,55.24,90.0,45.6,10.0,85.6,4,11
32071,2,83,16,15,188,2614,42,505.3,855.4,1203,24,624,256.3,0,4,89,10,1090,1060,1120,0.4,1.4,43.6,24.16,1.4,1.4,13.66,56.44,90.0,56.0,10.0,84.6,4,18
32072,6,84,16,15,188,2614,42,505.3,855.4,1203,24,624,256.3,0,4,89,12,1175,1180,1170,0.4,1.6,43.8,24.04,1.4,1.4,14.02,57.04,90.0,59.2,10.2,84.4,4,11
32073,2,84,16,15,188,2614,42,505.3,855.4,1203,24,624,256.3,0,4,89,11,1065,1050,1080,0.0,1.0,23.4,14.78,1.6,0.8,9.44,31.6,90.0,48.0,6.0,85.4,4,17
32074,9,85,16,15,188,2614,42,505.3,855.4,1203,24,624,256.3,0,4,89,17,1100,1110,1090,0.0,1.4,25.6,15.78,1.2,0.8,9.46,32.52,90.0,46.2,6.4,84.6,4,13
32075,1,89,16,15,188,2614,42,505.3,855.4,1203,24,624,256.3,0,4,89,21,1095,1125,1065,0.0,0.8,13.4,15.42,1.0,0.4,7.94,18.44,90.0,45.6,4.0,85.0,4,15
32076,11,85,16,15,188,2614,42,505.3,855.4,1203,24,624,256.3,0,4,89,14,1100,1055,1145,0.2,1.2,19.6,16.46,1.2,0.6,8.42,27.08,90.0,40.8,5.8,85.4,4,12
32077,5,80,16,15,188,2614,42,505.3,855.4,1203,24,624,256.3,0,4,89,3,1045,1050,1040,0.4,1.0,16.8,18.88,1.2,0.4,8.7,24.56,89.0,43.6,5.6,84.6,4,19
32078,2,84,16,15,188,2614,42,505.3,855.4,1203,24,624,256.3,0,4,89,16,1365,1370,1360,0.4,1.0,16.6,17.82,0.8,0.4,8.44,25.04,89.0,41.6,5.6,84.6,4,2
32079,5,81,16,15,188,2614,42,505.3,855.4,1203,24,624,256.3,0,4,89,8,1100,1085,1115,0.6,0.4,11.8,15.32,0.8,0.2,7.56,19.52,89.0,40.8,4.8,83.8,4,14
32080,8,88,16,15,188,2614,42,505.3,855.4,1203,24,624,256.3,0,4,89,20,1050,1050,1050,1.0,0.4,17.8,19.7,1.2,0.2,8.56,27.24,89.0,38.4,6.2,83.6,4,19
32081,2,88,16,15,188,2614,42,505.3,855.4,1203,24,624,256.3,0,4,89,24,1220,1210,1230,0.8,0.0,9.0,17.26,1.2,0.0,8.04,19.04,89.0,43.8,4.4,84.2,4,7
32082,5,80,16,15,188,2614,42,505.3,855.4,1203,24,624,256.3,0,4,89,5,1100,1120,1085,0.8,0.0,9.2,14.98,1.2,0.0,7.02,15.04,90.0,40.0,4.4,84.2,4,16
32835,1,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,9,1220,1210,1230,0.0,0.0,1.0,1.8,1.0,0.0,1.5,4.2,38.0,9.0,1.0,49.0,20,7
32836,2,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,26,1100,1085,1115,0.0,0.0,0.5,6.7,1.0,0.0,4.25,4.7,59.5,31.0,1.5,49.0,20,14
32837,0,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,22,1070,1080,1060,0.0,0.0,0.33,4.47,0.67,0.0,2.83,3.13,39.67,20.67,1.0,49.0,20,16
32838,0,50,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,2,1065,1050,1080,0.0,0.0,0.25,3.35,0.5,0.0,2.12,2.35,29.75,15.5,0.75,49.25,20,17
32839,1,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,7,1100,1055,1150,0.0,0.0,0.8,4.84,0.4,0.0,2.12,2.68,26.0,13.6,0.8,49.2,20,10
32840,0,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,4,1100,1125,1080,0.0,0.0,0.6,4.48,0.2,0.0,1.82,1.84,18.4,11.8,0.6,49.2,20,15
32841,0,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,23,1285,1220,1350,0.0,0.0,0.6,2.16,0.0,0.0,0.42,0.8,2.2,1.2,0.2,49.2,20,4
32842,0,50,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,1,1100,1120,1085,0.0,0.0,0.6,2.16,0.0,0.0,0.42,0.8,2.2,1.2,0.2,49.4,20,16
32843,0,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,27,1365,1370,1360,0.0,0.0,0.6,2.16,0.0,0.0,0.42,0.8,2.2,1.2,0.2,49.2,20,2
32845,1,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,20,1355,1350,1360,0.0,0.0,0.6,0.02,0.0,0.0,0.06,0.48,4.6,0.0,0.2,49.2,20,1
32846,0,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,12,1100,1070,1135,0.0,0.0,0.6,0.02,0.0,0.0,0.06,0.48,4.6,0.0,0.2,49.2,20,9
32847,0,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,17,1125,1080,1170,0.0,0.0,0.6,0.02,0.0,0.0,0.06,0.48,4.6,0.0,0.2,49.0,20,8
32848,1,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,19,1090,1060,1120,0.0,0.0,1.2,0.12,0.0,0.0,0.08,0.52,5.4,0.0,0.4,49.0,20,18
32849,1,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,24,1055,1020,1090,0.0,0.0,0.8,0.12,0.0,0.0,0.08,0.52,7.2,0.4,0.6,49.0,20,18
32850,0,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,3,1365,1360,1370,0.0,0.0,0.2,0.1,0.0,0.0,0.02,0.04,2.6,0.4,0.4,49.0,20,1
32851,0,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,5,1170,1110,1230,0.0,0.0,0.2,0.1,0.0,0.0,0.02,0.04,2.6,0.4,0.4,49.0,20,5
32852,1,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,11,1100,1105,1100,0.0,0.0,0.6,0.42,0.0,0.0,0.18,0.12,11.6,1.6,0.6,49.0,20,14
32853,1,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,10,1350,1370,1330,0.0,0.0,0.2,0.38,0.6,0.0,0.36,0.72,22.4,2.8,0.6,49.0,20,2
32854,0,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,15,1370,1350,1390,0.0,0.0,0.6,0.38,0.6,0.0,0.36,0.72,20.6,2.4,0.4,49.0,20,3
32855,0,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,6,1280,1210,1355,0.0,0.0,0.6,0.38,0.6,0.0,0.36,0.72,20.6,2.4,0.4,49.0,20,6
32856,1,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,25,1210,1180,1240,0.0,0.0,1.2,0.46,0.8,0.0,0.38,0.76,22.8,2.4,0.6,49.0,20,9
32857,0,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,14,1045,1050,1040,0.0,0.0,0.8,0.14,0.8,0.0,0.22,0.68,13.8,1.2,0.4,49.0,20,19
32858,1,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,8,1055,1050,1060,0.0,0.0,1.2,0.08,0.4,0.0,0.02,0.04,4.4,0.0,0.4,49.0,20,11
32859,-2,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,21,1145,1140,1150,0.0,0.0,-0.2,0.1,0.4,0.0,0.02,0.04,6.4,0.0,0.0,49.0,20,10
32860,0,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,28,1100,1055,1145,0.0,0.0,-0.2,0.1,0.4,0.0,0.02,0.04,6.4,0.0,0.0,49.0,20,12
32861,0,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,16,1100,1055,1150,0.0,0.0,-0.8,0.02,0.2,0.0,0.0,0.0,4.2,0.0,-0.2,49.0,20,13
32862,0,49,0,0,9,301,7,27.2,19.8,82,0,10,12.9,1,0,49,18,1160,1140,1180,0.0,0.0,-0.8,0.02,0.2,0.0,0.0,0.0,4.2,0.0,-0.2,49.0,20,4
33131,1,45,0,0,1,1,0,0.5,1.0,0,0,3,0.2,0,0,45,23,1100,1055,1145,0.0,0.0,1.0,0.17,0.0,0.0,0.07,0.33,0.33,0.0,0.33,45.0,17,12
33132,0,45,0,0,1,1,0,0.5,1.0,0,0,3,0.2,0,0,45,29,1055,1020,1090,0.0,0.0,0.75,0.12,0.0,0.0,0.05,0.25,0.25,0.0,0.25,45.0,17,18
33133,0,45,0,0,1,1,0,0.5,1.0,0,0,3,0.2,0,0,45,25,1145,1140,1150,0.0,0.0,0.6,0.1,0.0,0.0,0.04,0.2,0.2,0.0,0.2,45.0,17,10
33134,0,45,0,0,1,1,0,0.5,1.0,0,0,3,0.2,0,0,45,26,1160,1140,1180,0.0,0.0,0.6,0.1,0.0,0.0,0.04,0.2,0.2,0.0,0.2,45.0,17,4
33135,0,45,0,0,1,1,0,0.5,1.0,0,0,3,0.2,0,0,45,28,1100,1070,1135,0.0,0.0,0.6,0.1,0.0,0.0,0.04,0.2,0.2,0.0,0.2,45.0,17,9
33164,2,44,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,19,1100,1055,1145,0.0,0.0,4.0,3.0,3.0,0.0,4.8,10.2,90.0,35.0,2.0,44.0,11,12
33165,8,44,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,23,1045,1050,1040,0.0,1.0,17.5,7.65,2.0,0.5,6.7,25.6,81.5,34.0,5.0,44.0,11,19
33166,1,44,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,17,1105,1050,1160,0.0,0.67,12.33,5.13,2.0,0.33,4.53,17.07,64.0,24.0,3.67,44.0,11,6
33167,1,44,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,4,1355,1350,1360,0.0,0.5,9.25,3.98,1.75,0.25,3.52,12.85,50.25,19.0,3.0,44.0,11,1
33168,1,44,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,22,1100,1125,1080,0.0,0.4,7.4,3.24,1.4,0.2,3.32,11.32,49.2,19.0,2.6,44.0,11,15
33169,0,44,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,15,1100,1125,1080,0.0,0.4,6.6,2.64,0.8,0.2,2.36,9.28,31.2,12.0,2.2,44.0,11,17
33170,1,44,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,8,1040,1020,1060,0.0,0.0,1.0,2.42,0.6,0.0,1.2,2.16,19.0,7.6,0.8,44.0,11,20
33171,0,44,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,13,1100,1105,1100,0.0,0.0,0.6,2.4,0.2,0.0,1.16,2.16,13.2,6.8,0.6,44.0,11,14
33172,2,44,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,26,1125,1130,1120,0.0,0.0,1.6,4.54,0.2,0.0,2.34,4.52,29.4,14.2,0.8,44.0,11,7
33173,1,44,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,21,1125,1080,1170,0.0,0.0,2.4,6.58,0.2,0.0,2.18,3.92,22.0,11.2,0.8,44.0,11,8
33174,0,44,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,10,1100,1070,1135,0.0,0.0,1.6,8.6,0.2,0.0,2.88,4.76,28.4,15.4,0.8,44.0,11,9
33175,0,44,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,7,1190,1150,1230,0.0,0.0,1.0,6.36,0.2,0.0,2.32,3.68,26.0,13.2,0.6,44.0,11,8
33176,0,44,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,16,1145,1140,1150,0.0,0.0,1.0,6.36,0.2,0.0,2.32,3.68,26.0,13.2,0.6,44.0,11,10
33177,0,44,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,9,1170,1110,1230,0.0,0.0,0.0,4.12,0.0,0.0,1.04,1.28,8.0,5.0,0.2,44.0,11,5
33178,13,45,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,29,1230,1150,1310,0.0,0.6,10.2,2.08,0.0,0.4,3.26,14.52,19.0,16.0,2.6,44.2,11,5
33179,2,45,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,28,1100,1085,1115,0.0,0.6,11.6,2.08,0.4,0.4,3.52,13.68,30.6,20.2,3.0,44.4,11,14
33180,0,44,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,20,1365,1370,1360,0.0,0.6,11.6,2.08,0.4,0.4,3.52,13.68,30.6,20.2,3.0,44.4,11,2
33181,0,45,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,3,1350,1370,1330,0.0,0.6,11.6,2.08,0.4,0.4,3.52,13.68,30.6,20.2,3.0,44.6,11,2
33182,0,44,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,5,1090,1060,1120,0.0,0.6,11.6,2.08,0.4,0.4,3.52,13.68,30.6,20.2,3.0,44.6,11,18
33183,0,45,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,1,1095,1125,1065,0.0,0.0,0.6,2.02,0.4,0.0,0.96,0.0,18.0,8.4,0.4,44.6,11,15
33185,13,44,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,24,1100,1130,1075,0.0,0.6,10.8,0.14,0.2,0.4,2.76,13.84,14.8,13.6,2.6,44.4,11,12
33186,0,44,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,6,1070,1080,1060,0.0,0.6,10.8,0.14,0.2,0.4,2.76,13.84,14.8,13.6,2.6,44.2,11,16
33187,1,45,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,2,1100,1055,1150,0.0,0.6,11.4,0.14,0.4,0.4,2.76,13.84,15.6,13.6,2.8,44.4,11,13
33188,0,44,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,14,1240,1210,1270,0.0,0.6,11.4,0.14,0.4,0.4,2.76,13.84,15.6,13.6,2.8,44.2,11,3
33189,8,44,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,25,1285,1220,1350,0.0,1.0,16.8,3.08,0.8,0.6,5.14,19.2,33.6,29.0,4.4,44.2,11,4
33190,2,44,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,11,1220,1210,1230,0.0,0.4,6.2,5.28,0.6,0.2,2.86,5.36,33.8,18.6,2.2,44.2,11,7
33191,2,44,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,18,1050,1050,1050,0.0,0.4,7.0,9.52,0.8,0.2,3.76,5.64,46.4,23.0,2.6,44.2,11,19
33192,11,45,8,1,75,1020,18,160.9,348.6,557,12,252,105.9,0,1,47,27,1210,1180,1240,0.2,0.8,13.4,13.58,0.6,0.4,5.68,15.68,62.2,28.0,4.6,44.2,11,9
33713,2,49,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,11,1030,1045,1020,0.0,0.0,8.0,15.9,0.0,0.0,2.1,5.2,60.0,0.0,2.0,49.0,14,20
33714,0,49,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,18,1190,1150,1230,0.0,0.0,4.0,7.95,0.0,0.0,1.05,2.6,30.0,0.0,1.0,49.0,14,8
33715,0,50,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,6,1055,1020,1090,0.0,0.0,2.67,5.3,0.0,0.0,0.7,1.73,20.0,0.0,0.67,49.33,14,18
33716,1,49,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,10,1280,1210,1355,0.0,0.0,3.0,4.0,0.0,0.0,0.65,2.1,18.25,0.5,0.75,49.25,14,6
33717,0,49,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,22,1220,1210,1230,0.0,0.0,2.4,3.2,0.0,0.0,0.52,1.68,14.6,0.4,0.6,49.2,14,7
33718,6,50,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,3,1095,1125,1065,0.0,0.2,6.6,0.3,0.0,0.2,1.48,7.64,3.6,7.0,1.4,49.4,14,15
33719,0,50,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,7,1365,1360,1370,0.0,0.2,6.6,0.3,0.0,0.2,1.48,7.64,3.6,7.0,1.4,49.6,14,1
33720,0,50,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,5,1370,1350,1390,0.0,0.2,6.6,0.3,0.0,0.2,1.48,7.64,3.6,7.0,1.4,49.6,14,3
33721,0,49,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,20,1100,1125,1080,0.0,0.2,5.8,0.28,0.0,0.2,1.38,7.0,1.0,6.6,1.2,49.6,14,15
33722,0,49,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,27,1105,1050,1160,0.0,0.2,5.8,0.28,0.0,0.2,1.38,7.0,1.0,6.6,1.2,49.6,14,6
33723,1,50,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,1,1125,1130,1120,0.0,0.0,0.8,2.0,0.0,0.0,0.32,0.84,0.4,0.4,0.2,49.6,14,7
33724,0,49,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,21,1100,1070,1135,0.0,0.0,0.8,2.0,0.0,0.0,0.32,0.84,0.4,0.4,0.2,49.4,14,9
33725,0,49,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,17,1100,1055,1150,0.0,0.0,0.8,2.0,0.0,0.0,0.32,0.84,0.4,0.4,0.2,49.2,14,10
33726,0,49,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,25,1170,1110,1230,0.0,0.0,0.8,2.0,0.0,0.0,0.32,0.84,0.4,0.4,0.2,49.2,14,5
33727,1,49,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,14,1350,1370,1330,0.0,0.0,1.0,2.06,0.0,0.0,0.32,0.84,0.6,0.4,0.4,49.2,14,2
33728,8,49,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,9,1100,1055,1145,0.0,0.6,6.4,0.12,0.0,0.2,1.08,7.4,1.8,3.4,1.8,49.0,14,12
33729,0,50,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,2,1210,1180,1240,0.0,0.6,6.4,0.12,0.0,0.2,1.08,7.4,1.8,3.4,1.8,49.2,14,9
33730,0,49,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,23,1125,1080,1170,0.0,0.6,6.4,0.12,0.0,0.2,1.08,7.4,1.8,3.4,1.8,49.2,14,8
33731,0,49,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,26,1040,1020,1060,0.0,0.6,6.4,0.12,0.0,0.2,1.08,7.4,1.8,3.4,1.8,49.2,14,20
33732,1,49,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,8,1285,1220,1350,0.0,0.6,7.6,2.12,0.0,0.2,1.4,7.68,4.4,4.2,1.8,49.2,14,4
33733,1,49,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,16,1100,1125,1080,0.0,0.0,2.0,2.06,0.0,0.0,0.32,0.28,3.0,0.8,0.4,49.2,14,17
33734,0,49,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,28,1175,1180,1170,0.0,0.0,2.0,2.06,0.0,0.0,0.32,0.28,3.0,0.8,0.4,49.0,14,11
33735,0,49,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,24,1100,1055,1150,0.0,0.0,2.0,2.06,0.0,0.0,0.32,0.28,3.0,0.8,0.4,49.0,14,13
33736,1,49,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,12,1230,1150,1310,0.0,0.0,0.6,2.08,0.0,0.0,0.42,0.48,6.4,1.6,0.6,49.0,14,5
33737,0,49,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,15,1050,1050,1050,0.0,0.0,-0.8,0.02,0.0,0.0,0.1,0.2,3.6,0.8,0.4,49.0,14,19
33738,1,49,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,13,1055,1050,1060,0.0,0.0,-0.6,2.08,0.2,0.0,0.46,1.0,9.0,1.6,0.4,49.0,14,11
33739,0,49,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,19,1100,1110,1090,0.0,0.0,-0.6,2.08,0.2,0.0,0.46,1.0,9.0,1.6,0.4,49.0,14,13
33740,1,50,2,0,24,158,2,48.7,94.0,66,4,88,20.7,0,0,49,4,1070,1080,1060,0.0,0.0,0.2,2.08,0.4,0.0,0.52,1.6,10.8,1.6,0.6,49.2,14,16
34370,1,66,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,6,1355,1350,1360,0.0,0.0,-1.0,10.6,2.0,0.0,2.3,2.0,74.0,10.0,1.0,66.0,17,1
34371,0,63,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,21,1100,1110,1090,0.0,0.0,-0.5,5.3,1.0,0.0,1.15,1.0,37.0,5.0,0.5,64.5,17,13
34372,1,63,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,28,1100,1070,1135,0.0,0.0,0.67,3.67,0.67,0.0,1.0,2.33,30.67,4.0,0.67,64.0,17,9
34373,0,63,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,16,1100,1085,1115,0.0,0.0,0.5,2.75,0.5,0.0,0.75,1.75,23.0,3.0,0.5,63.75,17,14
34374,0,63,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,20,1220,1210,1230,0.0,0.0,0.4,2.2,0.4,0.0,0.6,1.4,18.4,2.4,0.4,63.6,17,7
34375,0,64,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,15,1055,1050,1060,0.0,0.0,0.6,0.08,0.0,0.0,0.14,1.0,3.6,0.4,0.2,63.2,17,11
34376,0,63,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,19,1105,1050,1160,0.0,0.0,0.6,0.08,0.0,0.0,0.14,1.0,3.6,0.4,0.2,63.2,17,6
34378,6,65,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,3,1125,1130,1120,0.0,0.0,5.8,0.52,0.6,0.2,1.28,6.56,16.0,5.8,1.2,63.6,17,7
34379,7,65,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,2,1040,1020,1060,0.0,0.2,11.6,4.88,0.8,0.4,2.9,14.28,32.6,10.0,2.6,64.0,17,20
34380,2,63,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,24,1280,1210,1355,0.0,0.2,12.4,5.6,1.4,0.4,3.08,14.28,46.0,11.2,3.0,63.8,17,6
34381,0,65,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,9,1090,1060,1120,0.0,0.2,12.4,5.6,1.4,0.4,3.08,14.28,46.0,11.2,3.0,64.2,17,18
34382,7,65,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,1,1350,1370,1330,0.0,0.6,17.6,5.62,1.4,0.6,4.44,20.92,49.8,18.2,4.4,64.6,17,2
34383,0,63,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,17,1230,1150,1310,0.0,0.6,11.8,5.1,0.8,0.4,3.16,14.36,33.8,12.4,3.2,64.2,17,5
34384,0,64,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,14,1100,1125,1080,0.0,0.4,6.0,0.74,0.6,0.2,1.54,6.64,17.2,8.2,1.8,64.0,17,15
34385,0,66,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,8,1070,1080,1060,0.0,0.4,5.2,0.02,0.0,0.2,1.36,6.64,3.8,7.0,1.4,64.6,17,16
34386,5,63,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,22,1365,1370,1360,0.0,0.4,10.4,0.1,0.4,0.4,2.8,13.44,12.8,14.6,2.4,64.2,17,2
34387,1,63,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,27,1370,1350,1390,0.0,0.0,6.0,0.18,0.6,0.2,1.62,7.28,14.0,8.8,1.2,63.8,17,3
34388,2,66,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,7,1100,1055,1150,0.0,0.0,7.6,4.6,0.8,0.2,2.28,9.12,30.0,9.2,1.6,64.4,17,13
34389,4,63,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,26,1160,1140,1180,0.2,0.0,11.4,6.86,1.4,0.2,3.04,13.68,39.0,10.0,2.4,64.2,17,4
34390,5,66,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,5,1050,1050,1050,0.4,0.0,14.6,11.16,1.6,0.2,4.02,17.4,56.4,11.8,3.4,64.2,17,19
34391,2,63,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,23,1100,1055,1145,0.4,0.0,10.6,11.28,1.4,0.0,3.38,13.52,65.4,9.0,2.8,64.2,17,12
34392,7,63,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,25,1145,1140,1150,0.4,0.4,15.2,11.76,1.2,0.2,5.14,19.68,73.6,20.0,4.0,64.2,17,10
34393,2,64,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,11,1285,1220,1350,0.4,0.4,14.2,7.96,1.0,0.2,4.68,18.0,73.8,20.8,4.0,63.8,17,4
34394,0,64,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,13,1210,1180,1240,0.2,0.4,10.4,5.7,0.4,0.2,3.92,13.44,64.8,20.0,3.2,64.0,17,9
34395,0,63,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,18,1100,1130,1075,0.0,0.4,7.2,1.4,0.2,0.2,2.94,9.72,47.4,18.2,2.2,63.4,17,12
34396,1,65,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,10,1240,1210,1270,0.0,0.4,6.6,1.22,0.2,0.2,2.16,6.8,33.6,13.8,2.0,63.8,17,3
34397,5,65,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,4,1125,1080,1170,0.2,0.0,4.2,5.4,0.2,0.0,1.36,3.72,33.2,4.6,1.6,64.2,17,8
34398,6,64,6,3,64,1020,21,131.7,303.2,308,5,239,74.0,0,2,63,12,1100,1055,1150,0.2,0.0,8.0,5.96,0.6,0.2,2.8,11.2,32.0,11.0,2.4,64.2,17,10
34615,1,45,0,0,1,1,0,0.0,0.0,0,0,3,0.0,0,0,45,3,1100,1105,1100,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,45.0,15,14
34616,0,45,0,0,1,1,0,0.0,0.0,0,0,3,0.0,0,0,45,10,1100,1055,1150,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,45.0,15,10
