,total_points,goals_scoredALL,assistsALL,total_pointsALL,minutesALL,goals_concededALL,creativityALL,influenceALL,threatALL,bonusALL,bpsALL,ict_indexALL,red_cardsALL,yellow_cardsALL,now_costALL,GW,opponent_strength_overall,opponent_strength_attack,opponent_strength_defence,AV_assists_past5,AV_bonus_past5,AV_bps_past5,AV_creativity_past5,AV_goals_conceded_past5,AV_goals_scored_past5,AV_ict_index_past5,AV_influence_past5,AV_minutes_past5,AV_threat_past5,AV_total_points_past5,AV_value_past5,team_strength_rank,opponent_strength_rank
20532,0,0,0,5,86,0,5.3,11.6,19,0,7,3.6,0,0,44,18,1365,1370,1360,0.0,0.0,0.0,0.68,0.0,0.0,0.38,0.48,11.8,2.6,0.2,44.4,3,2
20537,1,0,0,5,86,0,5.3,11.6,19,0,7,3.6,0,0,44,22,1190,1150,1230,0.0,0.0,0.6,0.04,0.0,0.0,0.04,0.0,1.4,0.4,0.2,44.4,3,8
20538,0,0,0,5,86,0,5.3,11.6,19,0,7,3.6,0,0,44,13,1355,1350,1360,0.0,0.0,0.6,0.04,0.0,0.0,0.04,0.0,1.4,0.4,0.2,44.4,3,1
20539,0,0,0,5,86,0,5.3,11.6,19,0,7,3.6,0,0,44,5,1100,1085,1115,0.0,0.0,0.6,0.04,0.0,0.0,0.04,0.0,1.4,0.4,0.2,44.4,3,14
20540,0,0,0,5,86,0,5.3,11.6,19,0,7,3.6,0,0,44,4,1285,1220,1350,0.0,0.0,0.6,0.04,0.0,0.0,0.04,0.0,1.4,0.4,0.2,44.6,3,4
20541,0,0,0,5,86,0,5.3,11.6,19,0,7,3.6,0,0,44,7,1170,1110,1230,0.0,0.0,0.6,0.04,0.0,0.0,0.04,0.0,1.4,0.4,0.2,44.8,3,5
20544,2,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,19,1100,1055,1145,0.0,0.0,9.0,5.3,2.0,0.0,2.1,5.4,72.0,10.0,2.0,54.0,11,12
20545,1,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,10,1100,1070,1135,0.0,0.0,5.5,3.05,1.5,0.0,1.35,3.5,64.5,7.0,1.5,54.5,11,9
20546,1,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,16,1145,1140,1150,0.0,0.0,4.33,2.9,1.0,0.0,0.97,2.33,46.67,4.67,1.33,54.33,11,10
20547,2,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,9,1170,1110,1230,0.0,0.0,4.75,2.72,1.25,0.0,1.0,3.3,50.25,4.25,1.5,54.5,11,5
20548,2,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,2,1100,1055,1150,0.0,0.0,4.6,2.42,1.4,0.0,0.96,2.64,53.6,5.4,1.6,54.6,11,13
20549,10,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,20,1365,1370,1360,0.0,0.6,8.6,3.62,1.2,0.2,2.02,10.36,55.0,7.2,3.2,54.6,11,2
20550,0,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,7,1190,1150,1230,0.0,0.6,8.2,3.46,1.0,0.2,1.9,10.04,43.6,6.4,3.0,54.6,11,8
20551,1,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,21,1125,1080,1170,0.0,0.6,8.4,3.1,1.0,0.2,1.98,10.04,46.6,7.4,3.0,54.4,11,8
20552,6,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,1,1095,1125,1065,0.0,0.6,11.4,2.96,0.6,0.4,3.46,16.36,43.4,16.0,3.8,54.4,11,15
20553,9,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,8,1040,1020,1060,0.0,1.0,15.6,5.46,0.4,0.6,4.94,24.12,45.4,19.8,5.2,54.4,11,20
20554,2,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,3,1350,1370,1330,0.0,0.4,11.0,5.6,0.6,0.4,3.82,15.64,47.2,16.8,3.6,54.6,11,2
20555,0,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,17,1105,1050,1160,0.0,0.4,10.8,5.62,0.8,0.4,3.82,15.64,49.8,16.8,3.6,54.4,11,6
20556,2,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,25,1285,1220,1350,0.0,0.4,11.0,5.58,1.2,0.4,3.88,15.64,57.2,17.6,3.8,54.4,11,4
20557,3,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,22,1100,1125,1080,0.0,0.4,10.4,14.84,1.2,0.2,4.0,10.48,66.2,14.6,3.2,54.0,11,15
20558,4,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,4,1355,1350,1360,0.2,0.0,7.6,12.28,1.8,0.0,3.18,3.48,65.2,16.0,2.2,54.0,11,1
20559,0,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,13,1100,1105,1100,0.2,0.0,6.4,9.88,1.4,0.0,2.82,3.16,47.6,15.2,1.8,53.8,11,14
20560,0,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,26,1125,1130,1120,0.2,0.0,6.6,9.86,1.2,0.0,2.82,3.16,45.0,15.2,1.8,53.6,11,7
20561,1,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,12,1160,1140,1180,0.2,0.0,6.4,10.3,1.2,0.0,2.66,3.16,41.4,13.4,1.6,53.8,11,4
20562,12,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,24,1100,1130,1075,0.4,0.4,10.8,3.76,1.4,0.2,2.58,10.96,36.0,11.4,3.4,53.8,11,12
20563,1,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,18,1050,1050,1050,0.2,0.4,9.6,8.78,0.8,0.2,2.44,11.28,26.6,4.8,2.8,53.6,11,19
20564,6,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,14,1240,1210,1270,0.2,0.4,13.6,9.64,1.2,0.4,3.94,18.8,29.6,11.4,4.0,53.6,11,3
20565,1,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,5,1090,1060,1120,0.2,0.4,14.4,12.5,1.2,0.4,4.3,19.48,31.4,11.4,4.2,54.0,11,18
20566,0,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,28,1100,1085,1115,0.2,0.4,13.8,11.94,0.8,0.4,4.28,19.48,22.4,11.4,4.0,53.8,11,14
20567,3,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,27,1210,1180,1240,0.2,0.0,8.6,11.08,0.6,0.2,3.1,12.76,10.2,7.2,2.2,53.8,11,9
20568,1,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,15,1100,1125,1080,0.2,0.0,8.0,6.46,0.4,0.2,2.5,11.8,8.0,6.6,2.2,53.8,11,17
20569,1,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,11,1220,1210,1230,0.2,0.0,4.6,5.66,0.2,0.0,1.0,4.28,6.8,0.0,1.2,54.0,11,7
20570,1,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,29,1230,1150,1310,0.2,0.0,4.4,2.86,0.2,0.0,0.84,3.8,6.6,1.8,1.2,53.6,11,5
20571,3,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,6,1070,1080,1060,0.2,0.0,6.0,4.12,0.2,0.0,1.14,5.52,22.2,1.8,1.8,54.0,11,16
20572,2,6,3,83,1167,26,214.8,318.6,281,7,270,80.9,0,3,53,23,1045,1050,1040,0.0,0.0,4.6,5.98,0.4,0.0,1.16,3.36,36.4,2.2,1.6,54.0,11,19
20603,3,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,21,1095,1125,1065,0.0,0.0,8.0,7.9,0.0,0.0,1.7,8.0,45.0,1.0,1.5,50.0,4,15
20604,0,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,20,1050,1050,1050,0.0,0.0,5.33,5.27,0.0,0.0,1.13,5.33,30.0,0.67,1.0,50.0,4,19
20605,3,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,23,1030,1045,1020,0.0,0.0,6.0,5.43,0.0,0.0,1.27,6.75,45.0,0.5,1.5,50.0,4,20
20606,1,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,11,1065,1050,1080,0.0,0.0,7.4,7.34,0.4,0.0,1.62,8.48,51.4,0.4,1.4,50.0,4,17
20607,3,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,3,1045,1050,1040,0.0,0.2,12.0,11.92,0.6,0.0,2.44,12.12,69.4,0.4,2.0,50.0,4,19
20608,2,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,1,1105,1050,1160,0.0,0.2,10.8,12.62,1.6,0.0,2.38,9.88,69.4,1.4,1.8,50.0,4,6
20609,2,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,7,1210,1180,1240,0.0,0.2,13.0,12.96,1.8,0.0,2.66,12.28,87.2,1.4,2.2,50.0,4,9
20610,2,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,12,1175,1180,1170,0.0,0.2,13.4,12.2,2.0,0.0,2.5,10.6,87.2,2.2,2.0,50.0,4,11
20611,0,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,28,1230,1150,1310,0.0,0.2,10.8,9.2,1.6,0.0,1.9,7.52,71.8,2.2,1.8,50.0,4,5
20612,3,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,16,1365,1370,1360,0.0,0.0,7.6,5.26,1.4,0.0,1.46,6.96,67.0,2.2,1.8,50.0,4,2
20613,2,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,10,1090,1060,1120,0.0,0.0,8.0,4.84,0.4,0.0,1.48,8.88,64.6,0.8,1.8,50.0,4,18
20614,0,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,26,1100,1125,1080,0.0,0.0,5.8,4.5,0.2,0.0,1.2,6.48,46.8,0.8,1.4,50.0,4,17
20615,0,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,25,1055,1050,1060,0.0,0.0,3.8,4.08,0.0,0.0,1.02,5.96,28.8,0.0,1.0,50.0,4,11
20616,2,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,15,1365,1360,1370,0.0,0.0,6.4,11.92,0.0,0.0,2.16,9.16,46.8,0.4,1.4,50.0,4,1
20617,1,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,5,1100,1120,1085,0.0,0.0,6.4,11.88,0.2,0.0,2.0,7.64,45.0,0.4,1.0,50.0,4,16
20618,1,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,13,1170,1110,1230,0.0,0.0,6.4,9.4,0.4,0.0,1.8,6.72,47.4,1.8,0.8,50.0,4,5
20619,0,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,14,1100,1055,1145,0.0,0.0,6.4,9.4,0.4,0.0,1.8,6.72,47.4,1.8,0.8,50.0,4,12
20620,1,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,8,1100,1085,1115,0.0,0.0,6.8,12.22,0.6,0.0,2.2,7.92,63.6,1.8,1.0,50.0,4,14
20621,1,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,4,1240,1210,1270,0.0,0.0,6.6,6.6,1.2,0.0,1.52,7.08,63.6,1.4,0.8,50.0,4,3
20622,2,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,9,1145,1140,1150,0.0,0.0,8.8,14.14,1.2,0.0,2.66,10.52,70.2,1.8,1.0,50.0,4,10
20623,0,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,18,1040,1020,1060,0.0,0.0,6.4,13.18,1.0,0.0,2.22,8.56,52.2,0.4,0.8,50.0,4,20
20624,3,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,2,1100,1125,1080,0.0,0.0,8.8,13.7,1.0,0.0,2.4,9.4,70.2,0.8,1.4,50.0,4,15
20625,1,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,22,1280,1210,1355,0.0,0.0,9.2,11.4,1.4,0.0,2.1,8.2,66.4,2.0,1.4,50.0,4,6
20626,2,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,24,1220,1210,1230,0.0,0.0,10.6,10.08,1.0,0.0,2.0,8.6,61.2,2.0,1.6,50.0,4,7
20627,2,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,17,1100,1110,1090,0.2,0.0,10.6,7.1,1.0,0.0,1.92,9.32,61.2,3.6,1.6,50.0,4,13
20628,0,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,29,1100,1055,1150,0.2,0.0,10.6,7.1,1.0,0.0,1.92,9.32,61.2,3.6,1.6,50.0,4,10
20629,0,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,19,1125,1130,1120,0.2,0.0,8.2,6.58,1.0,0.0,1.74,8.48,43.2,3.2,1.0,50.0,4,7
20630,3,0,1,40,1653,22,292.7,256.2,44,1,247,59.1,1,7,50,6,1125,1080,1170,0.2,0.0,11.4,14.3,0.4,0.0,2.98,13.16,48.6,2.4,1.4,50.0,4,8
20656,1,0,0,1,4,0,1.6,0.0,0,0,0,0.0,0,0,45,21,1100,1110,1090,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.8,0.0,0.2,45.0,17,13
20657,0,0,0,1,4,0,1.6,0.0,0,0,0,0.0,0,0,45,3,1125,1130,1120,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.8,0.0,0.2,45.0,17,7
20658,0,0,0,1,4,0,1.6,0.0,0,0,0,0.0,0,0,45,1,1350,1370,1330,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.8,0.0,0.2,45.0,17,2
20659,0,0,0,1,4,0,1.6,0.0,0,0,0,0.0,0,0,45,29,1055,1020,1090,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.8,0.0,0.2,45.0,17,18
20660,0,0,0,1,4,0,1.6,0.0,0,0,0,0.0,0,0,45,18,1100,1130,1075,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.8,0.0,0.2,45.0,17,12
20733,2,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,1,1350,1370,1330,0.0,0.0,0.0,0.3,2.0,0.0,0.5,0.0,79.0,6.0,2.0,60.0,17,2
20734,2,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,19,1100,1070,1135,0.0,0.0,3.5,8.85,2.5,0.0,2.1,2.2,74.0,10.5,2.0,59.0,5,9
20735,7,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,22,1100,1055,1150,0.0,0.33,10.33,13.9,2.0,0.33,4.77,14.93,64.33,19.33,3.67,58.67,5,13
20736,8,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,28,1160,1140,1180,0.0,0.25,14.75,11.2,1.5,0.5,5.62,21.35,70.0,24.0,4.75,58.5,5,4
20737,3,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,16,1280,1210,1355,0.0,0.2,14.4,16.36,1.2,0.4,5.7,18.8,73.0,22.0,4.4,58.4,5,6
20738,9,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,12,1100,1085,1115,0.0,0.4,19.6,17.16,0.8,0.6,7.1,25.24,72.0,28.4,5.8,58.0,5,14
20739,0,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,8,1055,1020,1090,0.0,0.4,18.2,13.68,0.2,0.6,6.36,24.36,58.2,25.4,5.4,58.0,5,18
20740,9,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,18,1100,1125,1080,0.4,0.4,18.8,20.44,0.2,0.4,6.76,21.6,67.2,25.4,5.8,58.0,5,15
20741,1,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,5,1040,1020,1060,0.4,0.4,13.4,22.92,0.2,0.2,5.6,13.96,51.8,19.0,4.4,58.2,5,20
20742,1,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,17,1065,1050,1080,0.4,0.4,11.2,15.66,0.2,0.2,4.94,13.24,41.0,20.4,4.0,58.2,5,17
20743,2,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,13,1285,1220,1350,0.4,0.2,5.8,17.56,0.6,0.0,4.58,7.88,44.2,20.4,2.6,58.2,5,4
20744,1,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,9,1175,1180,1170,0.4,0.2,6.4,17.66,0.6,0.0,4.6,7.92,46.0,20.4,2.8,58.2,5,11
20745,1,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,29,1055,1050,1060,0.0,0.0,1.2,11.54,1.0,0.0,3.5,4.4,43.8,19.0,1.2,58.2,5,11
20746,3,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,10,1070,1080,1060,0.2,0.0,4.4,12.8,1.2,0.0,4.08,8.88,47.0,19.0,1.6,58.0,5,16
20747,0,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,4,1125,1080,1170,0.2,0.0,4.0,12.66,1.2,0.0,3.54,7.88,40.8,14.8,1.4,58.2,17,8
20748,8,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,27,1100,1120,1085,0.6,0.2,9.6,14.42,0.8,0.0,3.76,13.88,28.2,9.2,2.6,58.2,5,16
20749,2,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,6,1350,1370,1330,0.6,0.2,8.8,14.48,1.2,0.0,4.74,15.08,38.8,17.8,2.8,58.4,5,2
20750,1,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,25,1100,1105,1100,0.6,0.2,8.8,9.34,0.6,0.0,3.76,14.28,26.8,13.8,2.8,58.4,5,14
20751,7,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,24,1210,1180,1240,0.4,0.4,10.0,5.44,0.4,0.2,4.5,16.36,27.2,23.0,3.6,58.4,5,9
20752,2,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,15,1145,1140,1150,0.4,0.4,12.4,10.6,0.8,0.2,6.38,18.2,43.8,34.8,4.0,58.2,5,10
20753,2,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,3,1125,1130,1120,0.0,0.2,8.4,8.46,1.2,0.2,5.56,13.72,52.2,33.2,2.8,58.6,17,7
20754,0,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,7,1370,1350,1390,0.0,0.2,8.6,8.3,0.8,0.2,4.56,12.48,39.8,24.6,2.4,58.4,5,3
20755,2,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,2,1040,1020,1060,0.0,0.2,9.6,8.56,1.0,0.2,4.68,11.8,54.0,26.4,2.6,58.8,17,20
20756,6,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,20,1100,1130,1075,0.2,0.0,9.0,11.08,1.0,0.0,3.78,10.4,64.6,16.4,2.4,58.8,5,12
20757,2,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,23,1095,1125,1065,0.2,0.0,7.6,6.08,0.8,0.0,1.92,8.56,60.6,4.6,2.4,58.8,5,15
20758,1,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,11,1190,1150,1230,0.2,0.0,6.8,4.66,0.4,0.0,1.6,6.48,53.4,5.0,2.2,58.4,5,8
20759,5,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,14,1355,1350,1360,0.4,0.0,11.2,9.78,1.0,0.0,3.06,12.52,71.4,8.4,3.2,58.4,5,1
20760,2,4,9,97,1554,26,394.6,408.2,550,6,302,135.4,0,2,58,21,1125,1130,1120,0.4,0.0,11.4,14.12,1.2,0.0,3.96,15.64,71.4,9.8,3.2,58.0,5,7
20761,2,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,14,1105,1050,1160,0.0,0.0,7.0,19.5,1.0,0.0,2.8,8.8,90.0,0.0,2.0,83.0,7,6
20762,10,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,6,1045,1050,1040,0.0,1.0,18.5,24.95,0.5,0.5,8.2,29.8,90.0,27.5,6.0,83.5,7,19
20763,11,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,28,1100,1125,1080,0.0,1.67,23.67,37.7,0.33,0.67,11.3,36.47,90.0,39.0,7.67,83.0,7,15
20764,6,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,13,1095,1125,1065,0.25,1.25,24.75,38.08,0.25,0.5,10.28,34.95,90.0,29.75,7.25,83.0,7,15
20765,12,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,3,1100,1125,1080,0.4,1.6,26.8,40.22,0.6,0.6,11.48,41.08,90.0,33.6,8.2,83.4,7,17
20766,1,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,2,1170,1110,1230,0.4,1.6,28.0,47.2,0.8,0.6,12.78,41.92,90.0,38.8,8.0,83.8,7,5
20767,1,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,16,1100,1130,1075,0.4,1.2,25.6,57.32,1.4,0.4,12.34,36.12,90.0,30.0,6.2,83.6,7,12
20768,0,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,17,1240,1210,1270,0.4,0.6,18.8,44.68,1.4,0.2,8.84,26.16,72.0,17.6,4.0,83.8,7,3
20769,5,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,27,1355,1350,1360,0.4,0.6,18.0,43.92,2.0,0.2,8.88,26.96,72.0,18.0,3.8,83.6,7,1
20770,2,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,4,1350,1370,1330,0.2,0.0,13.8,42.72,2.2,0.0,6.96,17.96,72.0,9.0,1.8,83.6,7,2
20771,0,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,15,1190,1150,1230,0.2,0.0,12.8,45.48,2.0,0.0,7.48,19.16,72.0,10.2,1.6,83.2,7,8
20772,2,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,7,1100,1120,1085,0.2,0.0,13.0,39.74,1.6,0.0,6.98,19.6,72.0,10.6,1.8,83.4,7,16
20773,1,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,5,1210,1180,1240,0.2,0.0,14.6,45.82,2.2,0.0,8.04,22.32,90.0,12.4,2.0,83.6,7,9
20774,6,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,23,1145,1140,1150,0.2,0.0,14.6,46.2,1.6,0.0,8.28,21.92,90.0,14.8,2.2,83.6,7,10
20775,3,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,12,1090,1060,1120,0.2,0.0,13.8,46.78,1.0,0.0,8.34,19.96,90.0,16.6,2.4,83.2,7,18
20776,5,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,22,1100,1085,1115,0.4,0.0,18.0,43.94,1.4,0.0,8.16,22.32,90.0,15.2,3.4,83.0,7,14
20777,1,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,10,1365,1360,1370,0.4,0.0,15.0,39.7,1.8,0.0,7.46,19.4,90.0,15.2,3.2,82.8,7,1
20778,3,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,1,1100,1105,1100,0.4,0.0,16.0,42.14,1.2,0.0,7.96,22.56,90.0,14.6,3.6,83.0,7,14
20779,11,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,11,1055,1050,1060,0.2,0.6,17.2,37.56,1.2,0.2,8.32,26.16,90.0,19.2,4.6,83.2,7,11
20780,7,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,9,1030,1045,1020,0.4,1.0,20.8,41.66,1.4,0.2,9.16,31.48,90.0,18.2,5.4,83.4,7,20
20781,2,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,21,1230,1150,1310,0.2,1.0,17.0,35.52,1.2,0.2,7.76,27.64,90.0,14.2,4.8,83.4,7,5
20782,2,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,20,1065,1050,1080,0.2,1.0,18.6,36.3,1.0,0.2,7.7,28.2,90.0,12.4,5.0,83.2,7,17
20783,1,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,18,1100,1055,1150,0.2,1.0,17.6,34.48,1.4,0.2,7.12,23.16,90.0,13.4,4.6,82.6,7,10
20784,4,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,26,1175,1180,1170,0.4,0.4,14.8,37.34,1.8,0.0,7.04,18.76,90.0,14.2,3.2,82.4,7,11
20785,2,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,24,1160,1140,1180,0.2,0.0,13.8,45.36,1.8,0.0,7.66,18.24,90.0,13.0,2.2,82.0,7,4
20786,1,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,19,1285,1220,1350,0.2,0.0,13.8,51.24,1.8,0.0,8.6,20.8,90.0,14.0,2.0,82.0,7,4
20787,2,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,25,1055,1020,1090,0.2,0.0,13.4,49.84,1.6,0.0,9.12,22.84,90.0,18.6,2.0,82.0,7,18
20788,2,4,7,107,2520,40,1253.9,738.2,530,13,496,252.2,0,8,82,8,1100,1055,1150,0.2,0.0,14.6,48.08,1.4,0.0,9.44,25.68,90.0,20.8,2.2,82.4,7,13
20789,1,0,0,11,188,11,53.3,25.6,58,0,39,13.8,0,0,49,12,1100,1085,1115,0.0,0.0,2.0,1.7,2.0,0.0,0.2,0.0,15.0,0.0,1.0,49.0,5,14
20790,1,0,0,11,188,11,53.3,25.6,58,0,39,13.8,0,0,49,14,1355,1350,1360,0.0,0.0,3.0,1.45,2.0,0.0,0.35,0.7,30.0,1.0,1.0,49.0,5,1
20791,2,0,0,11,188,11,53.3,25.6,58,0,39,13.8,0,0,49,13,1285,1220,1350,0.0,0.0,6.67,7.33,2.0,0.0,2.1,3.6,43.33,9.67,1.33,49.0,5,4
20792,0,0,0,11,188,11,53.3,25.6,58,0,39,13.8,0,0,49,11,1190,1150,1230,0.0,0.0,5.0,5.5,1.5,0.0,1.58,2.7,32.5,7.25,1.0,49.0,5,8
20793,0,0,0,11,188,11,53.3,25.6,58,0,39,13.8,0,0,49,6,1350,1370,1330,0.0,0.0,4.0,4.4,1.2,0.0,1.26,2.16,26.0,5.8,0.8,49.0,5,2
20794,0,0,0,11,188,11,53.3,25.6,58,0,39,13.8,0,0,49,9,1175,1180,1170,0.0,0.0,3.6,4.06,0.8,0.0,1.22,2.16,23.0,5.8,0.6,49.0,5,11
20795,1,0,0,11,188,11,53.3,25.6,58,0,39,13.8,0,0,49,10,1070,1080,1060,0.0,0.0,3.2,3.88,0.6,0.0,1.12,1.88,14.2,5.4,0.6,49.0,5,16
20796,0,0,0,11,188,11,53.3,25.6,58,0,39,13.8,0,0,49,7,1370,1350,1390,0.0,0.0,0.4,0.06,0.2,0.0,0.0,0.0,0.2,0.0,0.2,49.0,5,3
20797,1,0,0,11,188,11,53.3,25.6,58,0,39,13.8,0,0,49,21,1125,1130,1120,0.0,0.0,0.8,0.26,0.2,0.0,0.06,0.48,2.2,0.0,0.4,49.0,5,7
