id,name,cost,position,home_team,away_team,kickoff_time,is_home,team_x,team_strength_rank,opponent_strength_rank,opponent_strength_overall,opponent_strength_attack,opponent_strength_defence
693,Luke Thomas,40,DEF,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,TRUE,Sheffield Utd,20,8,1190,1150,1230
168,Lyle Foster,47,FWD,Everton,Burnley,2024-04-06T14:00:00Z,FALSE,Burnley,19,15,1095,1125,1065
719,Mackenzie Hunt,45,MID,Everton,Burnley,2024-04-06T14:00:00Z,TRUE,Everton,15,19,1050,1050,1050
94,Mads Bidstrup,45,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,FALSE,Brentford,13,4,1160,1140,1180
315,Mads Juel Andersen,39,DEF,Luton,Bournemouth,2024-04-06T14:00:00Z,TRUE,Luton,18,12,1100,1130,1075
114,Mads Roerslev Rasmussen,44,DEF,Aston Villa,Brentford,2024-04-06T14:00:00Z,FALSE,Brentford,13,4,1160,1140,1180
762,Mahamadou Susoho,45,MID,Crystal Palace,Man City,2024-04-06T11:30:00Z,FALSE,Man City,1,16,1070,1080,1060
128,Mahmoud Dahoud,48,MID,Brighton,Arsenal,2024-04-06T16:30:00Z,TRUE,Brighton,9,2,1365,1370,1360
214,Malang Sarr,43,DEF,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,FALSE,Chelsea,8,20,1030,1045,1020
224,Malcolm Ebiowei,44,MID,Crystal Palace,Man City,2024-04-06T11:30:00Z,TRUE,Crystal Palace,16,1,1365,1360,1370
203,Malo Gusto,43,DEF,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,FALSE,Chelsea,8,20,1030,1045,1020
583,Manor Solomon,51,MID,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,TRUE,Spurs,5,17,1100,1125,1080
341,Manuel Akanji,49,DEF,Crystal Palace,Man City,2024-04-06T11:30:00Z,FALSE,Man City,1,16,1070,1080,1060
159,Manuel Benson Hedilazio,52,MID,Everton,Burnley,2024-04-06T14:00:00Z,FALSE,Burnley,19,15,1095,1125,1065
198,Marc Cucurella Saseta,48,DEF,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,FALSE,Chelsea,8,20,1030,1045,1020
83,Marcos Senesi,44,DEF,Luton,Bournemouth,2024-04-06T14:00:00Z,FALSE,Bournemouth,12,18,1055,1020,1090
192,Marcus Bettinelli,40,GKP,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,FALSE,Chelsea,8,20,1030,1045,1020
11,Marcus Oliveira Alencar,45,MID,Brighton,Arsenal,2024-04-06T16:30:00Z,FALSE,Arsenal,2,9,1100,1070,1135
396,Marcus Rashford,84,MID,Man Utd,Liverpool,2024-04-07T14:30:00Z,TRUE,Man Utd,7,3,1370,1350,1390
86,Marcus Tavernier,53,MID,Luton,Bournemouth,2024-04-06T14:00:00Z,FALSE,Bournemouth,12,18,1055,1020,1090
565,Mario Lemina,49,MID,Wolves,West Ham,2024-04-06T14:00:00Z,TRUE,Wolves,14,10,1145,1140,1150
101,Mark Flekken,46,GKP,Aston Villa,Brentford,2024-04-06T14:00:00Z,FALSE,Brentford,13,4,1160,1140,1180
411,Mark Gillespie,39,GKP,Fulham,Newcastle,2024-04-06T14:00:00Z,FALSE,Newcastle,6,11,1055,1050,1060
88,Mark Travers,40,GKP,Luton,Bournemouth,2024-04-06T14:00:00Z,FALSE,Bournemouth,12,18,1055,1020,1090
409,Martin Dubravka,42,GKP,Fulham,Newcastle,2024-04-06T14:00:00Z,FALSE,Newcastle,6,11,1055,1050,1060
52,Marvelous Nakamba,43,MID,Luton,Bournemouth,2024-04-06T14:00:00Z,TRUE,Luton,18,12,1100,1130,1075
623,Mason Burstow,45,FWD,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,FALSE,Chelsea,8,20,1030,1045,1020
255,Mason Holgate,40,DEF,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,TRUE,Sheffield Utd,20,8,1190,1150,1230
209,Mason Mount,68,MID,Man Utd,Liverpool,2024-04-07T14:30:00Z,TRUE,Man Utd,7,3,1370,1350,1390
566,Matheus Luiz Nunes,47,MID,Crystal Palace,Man City,2024-04-06T11:30:00Z,FALSE,Man City,1,16,1070,1080,1060
590,Matheus Santos Carneiro Da Cunha,55,FWD,Wolves,West Ham,2024-04-06T14:00:00Z,TRUE,Wolves,14,10,1145,1140,1150
106,Mathias Jensen,53,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,FALSE,Brentford,13,4,1160,1140,1180
121,Mathias Jorgensen,43,DEF,Aston Villa,Brentford,2024-04-06T14:00:00Z,FALSE,Brentford,13,4,1160,1140,1180
598,Matt Doherty,43,DEF,Wolves,West Ham,2024-04-06T14:00:00Z,TRUE,Wolves,14,10,1145,1140,1150
323,Matt Macey,40,GKP,Luton,Bournemouth,2024-04-06T14:00:00Z,TRUE,Luton,18,12,1100,1130,1075
425,Matt Ritchie,43,MID,Fulham,Newcastle,2024-04-06T14:00:00Z,FALSE,Newcastle,6,11,1055,1050,1060
428,Matt Targett,42,DEF,Fulham,Newcastle,2024-04-06T14:00:00Z,FALSE,Newcastle,6,11,1055,1050,1060
28,Matt Turner,38,GKP,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,FALSE,Nott'm Forest,17,5,1170,1110,1230
97,Matthew Cox,40,GKP,Aston Villa,Brentford,2024-04-06T14:00:00Z,FALSE,Brentford,13,4,1160,1140,1180
652,Matthew Dibley-Dias,45,MID,Fulham,Newcastle,2024-04-06T14:00:00Z,TRUE,Fulham,11,6,1280,1210,1355
749,Matthew Whittingham,45,MID,Wolves,West Ham,2024-04-06T14:00:00Z,TRUE,Wolves,14,10,1145,1140,1150
36,Matty Cash,46,DEF,Aston Villa,Brentford,2024-04-06T14:00:00Z,TRUE,Aston Villa,4,13,1100,1055,1150
808,Matz Sels,45,GKP,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,FALSE,Nott'm Forest,17,5,1170,1110,1230
815,Mauro Bandeira,45,MID,Brighton,Arsenal,2024-04-06T16:30:00Z,FALSE,Arsenal,2,9,1100,1070,1135
643,Max Aarons,44,DEF,Luton,Bournemouth,2024-04-06T14:00:00Z,FALSE,Bournemouth,12,18,1055,1020,1090
563,Max Kilman,45,DEF,Wolves,West Ham,2024-04-06T14:00:00Z,TRUE,Wolves,14,10,1145,1140,1150
802,Max Kinsey,40,DEF,Luton,Bournemouth,2024-04-06T14:00:00Z,FALSE,Bournemouth,12,18,1055,1020,1090
484,Max Lowe,43,DEF,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,TRUE,Sheffield Utd,20,8,1190,1150,1230
806,Maxime Esteve,40,DEF,Everton,Burnley,2024-04-06T14:00:00Z,FALSE,Burnley,19,15,1095,1125,1065
527,Maxwel Cornet,52,MID,Wolves,West Ham,2024-04-06T14:00:00Z,FALSE,West Ham,10,14,1100,1085,1115
771,Micah Hamilton,45,MID,Crystal Palace,Man City,2024-04-06T11:30:00Z,FALSE,Man City,1,16,1070,1080,1060
257,Michael Keane,43,DEF,Everton,Burnley,2024-04-06T14:00:00Z,TRUE,Everton,15,19,1050,1050,1050
745,Michael Ndiweni,44,FWD,Fulham,Newcastle,2024-04-06T14:00:00Z,FALSE,Newcastle,6,11,1055,1050,1060
174,Michael Obafemi,49,FWD,Everton,Burnley,2024-04-06T14:00:00Z,FALSE,Burnley,19,15,1095,1125,1065
620,Michael Olakigbe,45,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,FALSE,Brentford,13,4,1160,1140,1180
236,Michael Olise,56,MID,Crystal Palace,Man City,2024-04-06T11:30:00Z,TRUE,Crystal Palace,16,1,1365,1360,1370
523,Michail Antonio,57,FWD,Wolves,West Ham,2024-04-06T14:00:00Z,FALSE,West Ham,10,14,1100,1085,1115
639,Micky van de Ven,44,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,TRUE,Spurs,5,17,1100,1125,1080
98,Mikkel Damsgaard,48,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,FALSE,Brentford,13,4,1160,1140,1180
595,Milos Kerkez,44,DEF,Luton,Bournemouth,2024-04-06T14:00:00Z,FALSE,Bournemouth,12,18,1055,1020,1090
3,Mohamed Elneny,44,MID,Brighton,Arsenal,2024-04-06T16:30:00Z,FALSE,Arsenal,2,9,1100,1070,1135
308,Mohamed Salah,134,MID,Man Utd,Liverpool,2024-04-07T14:30:00Z,FALSE,Liverpool,3,7,1125,1130,1120
689,Mohammed Kudus,68,MID,Wolves,West Ham,2024-04-06T14:00:00Z,FALSE,West Ham,10,14,1100,1085,1115
447,Morgan Gibbs-White,57,MID,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,FALSE,Nott'm Forest,17,5,1170,1110,1230
803,Morgan Rogers,50,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,TRUE,Aston Villa,4,13,1100,1055,1150
56,Morgan Sanson,45,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,TRUE,Aston Villa,4,13,1100,1055,1150
599,Moussa Diaby,63,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,TRUE,Aston Villa,4,13,1100,1055,1150
696,Murillo Santiago Costa dos Santos,45,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,FALSE,Nott'm Forest,17,5,1170,1110,1230
210,Mykhailo Mudryk,63,MID,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,FALSE,Chelsea,8,20,1030,1045,1020
764,Myles Lewis-Skelly,45,MID,Brighton,Arsenal,2024-04-06T16:30:00Z,FALSE,Arsenal,2,9,1100,1070,1135
744,Myles Peart-Harris,45,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,FALSE,Brentford,13,4,1160,1140,1180
219,Naouirou Ahamada,43,MID,Crystal Palace,Man City,2024-04-06T11:30:00Z,TRUE,Crystal Palace,16,1,1365,1360,1370
96,Nathan Collins,45,DEF,Aston Villa,Brentford,2024-04-06T14:00:00Z,FALSE,Brentford,13,4,1160,1140,1180
704,Nathan Fraser,45,FWD,Wolves,West Ham,2024-04-06T14:00:00Z,TRUE,Wolves,14,10,1145,1140,1150
262,Nathan Patterson,43,DEF,Everton,Burnley,2024-04-06T14:00:00Z,TRUE,Everton,15,19,1050,1050,1050
600,Nathan Redmond,47,MID,Everton,Burnley,2024-04-06T14:00:00Z,FALSE,Burnley,19,15,1095,1125,1065
222,Nathaniel Clyne,43,DEF,Crystal Palace,Man City,2024-04-06T11:30:00Z,TRUE,Crystal Palace,16,1,1365,1360,1370
306,Nathaniel Phillips,40,DEF,Man Utd,Liverpool,2024-04-07T14:30:00Z,FALSE,Liverpool,3,7,1125,1130,1120
522,Nayef Aguerd,44,DEF,Wolves,West Ham,2024-04-06T14:00:00Z,FALSE,West Ham,10,14,1100,1085,1115
258,Neal Maupay,49,FWD,Aston Villa,Brentford,2024-04-06T14:00:00Z,FALSE,Brentford,13,4,1160,1140,1180
467,Neco Williams,43,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,FALSE,Nott'm Forest,17,5,1170,1110,1230
424,Nick Pope,53,GKP,Fulham,Newcastle,2024-04-06T14:00:00Z,FALSE,Newcastle,6,11,1055,1050,1060
211,Nicolas Jackson,68,FWD,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,FALSE,Chelsea,8,20,1030,1045,1020
800,Noha Lemina,50,MID,Wolves,West Ham,2024-04-06T14:00:00Z,TRUE,Wolves,14,10,1145,1140,1150
208,Noni Madueke,53,MID,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,FALSE,Chelsea,8,20,1030,1045,1020
691,Norberto Bercique Gomes Betuncal,57,FWD,Everton,Burnley,2024-04-06T14:00:00Z,TRUE,Everton,15,19,1050,1050,1050
77,Norberto Murara Neto,47,GKP,Luton,Bournemouth,2024-04-06T14:00:00Z,FALSE,Bournemouth,12,18,1055,1020,1090
23,Nuno Varela Tavares,40,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,FALSE,Nott'm Forest,17,5,1170,1110,1230
225,Odsonne Edouard,53,FWD,Crystal Palace,Man City,2024-04-06T11:30:00Z,TRUE,Crystal Palace,16,1,1365,1360,1370
710,Odysseas Vlachodimos,45,GKP,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,FALSE,Nott'm Forest,17,5,1170,1110,1230
31,Oleksandr Zinchenko,50,DEF,Brighton,Arsenal,2024-04-06T16:30:00Z,FALSE,Arsenal,2,9,1100,1070,1135
823,Oliver Arblaster,45,MID,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,TRUE,Sheffield Utd,20,8,1190,1150,1230
485,Oliver McBurnie,54,FWD,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,TRUE,Sheffield Utd,20,8,1190,1150,1230
488,Oliver Norwood,48,MID,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,TRUE,Sheffield Utd,20,8,1190,1150,1230
784,Oliver Scarles,40,DEF,Wolves,West Ham,2024-04-06T14:00:00Z,FALSE,West Ham,10,14,1100,1085,1115
515,Oliver Skipp,45,MID,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,TRUE,Spurs,5,17,1100,1125,1080
686,Oliwier Zych,40,GKP,Aston Villa,Brentford,2024-04-06T14:00:00Z,TRUE,Aston Villa,4,13,1100,1055,1150
820,Ollie Harrison,45,MID,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,FALSE,Chelsea,8,20,1030,1045,1020
60,Ollie Watkins,88,FWD,Aston Villa,Brentford,2024-04-06T14:00:00Z,TRUE,Aston Villa,4,13,1100,1055,1150
604,Olu Aina,45,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,FALSE,Nott'm Forest,17,5,1170,1110,1230
461,Omar Richards,44,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,FALSE,Nott'm Forest,17,5,1170,1110,1230
632,Omari Forson,44,MID,Man Utd,Liverpool,2024-04-07T14:30:00Z,TRUE,Man Utd,7,3,1370,1350,1390
618,Omari Kellyman,45,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,TRUE,Aston Villa,4,13,1100,1055,1150
453,Orel Mangala,50,MID,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,FALSE,Nott'm Forest,17,5,1170,1110,1230
345,Oscar Bobb,44,MID,Crystal Palace,Man City,2024-04-06T11:30:00Z,FALSE,Man City,1,16,1070,1080,1060
782,Owen Beck,45,DEF,Man Utd,Liverpool,2024-04-07T14:30:00Z,FALSE,Liverpool,3,7,1125,1130,1120
622,Owen Dodgson,40,DEF,Everton,Burnley,2024-04-06T14:00:00Z,FALSE,Burnley,19,15,1095,1125,1065
769,Owen Hesketh,45,MID,Wolves,West Ham,2024-04-06T14:00:00Z,TRUE,Wolves,14,10,1145,1140,1150
534,Pablo Fornals Malla,46,MID,Wolves,West Ham,2024-04-06T14:00:00Z,FALSE,West Ham,10,14,1100,1085,1115
570,Pablo Sarabia,47,MID,Wolves,West Ham,2024-04-06T14:00:00Z,TRUE,Wolves,14,10,1145,1140,1150
513,Pape Matar Sarr,44,MID,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,TRUE,Spurs,5,17,1100,1125,1080
584,Pau Torres,46,DEF,Aston Villa,Brentford,2024-04-06T14:00:00Z,TRUE,Aston Villa,4,13,1100,1055,1150
581,Paul Dummett,39,DEF,Fulham,Newcastle,2024-04-06T14:00:00Z,FALSE,Newcastle,6,11,1055,1050,1060
567,Pedro Lomba Neto,55,MID,Wolves,West Ham,2024-04-06T14:00:00Z,TRUE,Wolves,14,10,1145,1140,1150
506,Pedro Porro,59,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,TRUE,Spurs,5,17,1100,1125,1080
582,Pelly Ruddock Mpanzu,46,MID,Luton,Bournemouth,2024-04-06T14:00:00Z,TRUE,Luton,18,12,1100,1130,1075
353,Phil Foden,81,MID,Crystal Palace,Man City,2024-04-06T11:30:00Z,FALSE,Man City,1,16,1070,1080,1060
63,Philip Billing,51,MID,Luton,Bournemouth,2024-04-06T14:00:00Z,FALSE,Bournemouth,12,18,1055,1020,1090
38,Philippe Coutinho Correia,58,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,TRUE,Aston Villa,4,13,1100,1055,1150
188,Pierre-Emerick Aubameyang,65,FWD,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,FALSE,Chelsea,8,20,1030,1045,1020
777,Radu Dragusin,42,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,TRUE,Spurs,5,17,1100,1125,1080
216,Raheem Sterling,69,MID,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,FALSE,Chelsea,8,20,1030,1045,1020
318,Reece Burke,40,DEF,Luton,Bournemouth,2024-04-06T14:00:00Z,TRUE,Luton,18,12,1100,1130,1075
206,Reece James,53,DEF,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,FALSE,Chelsea,8,20,1030,1045,1020
578,Reiss Nelson,48,MID,Brighton,Arsenal,2024-04-06T16:30:00Z,FALSE,Arsenal,2,9,1100,1070,1135
233,Remi Matthews,39,GKP,Crystal Palace,Man City,2024-04-06T11:30:00Z,TRUE,Crystal Palace,16,1,1365,1360,1370
446,Remo Freuler,49,MID,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,FALSE,Nott'm Forest,17,5,1170,1110,1230
736,Reuell Walters,40,DEF,Brighton,Arsenal,2024-04-06T16:30:00Z,FALSE,Arsenal,2,9,1100,1070,1135
477,Rhian Brewster,49,FWD,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,TRUE,Sheffield Utd,20,8,1190,1150,1230
768,Rhys Bennett,40,DEF,Man Utd,Liverpool,2024-04-07T14:30:00Z,TRUE,Man Utd,7,3,1370,1350,1390
487,Rhys Norrington-Davies,39,DEF,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,TRUE,Sheffield Utd,20,8,1190,1150,1230
509,Richarlison de Andrade,69,MID,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,TRUE,Spurs,5,17,1100,1125,1080
452,Richie Laryea,45,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,FALSE,Nott'm Forest,17,5,1170,1110,1230
103,Rico Henry,43,DEF,Aston Villa,Brentford,2024-04-06T14:00:00Z,FALSE,Brentford,13,4,1160,1140,1180
358,Rico Lewis,42,DEF,Crystal Palace,Man City,2024-04-06T11:30:00Z,FALSE,Man City,1,16,1070,1080,1060
359,Riyad Mahrez,75,MID,Crystal Palace,Man City,2024-04-06T11:30:00Z,FALSE,Man City,1,16,1070,1080,1060
7,Rob Holding,43,DEF,Crystal Palace,Man City,2024-04-06T11:30:00Z,TRUE,Crystal Palace,16,1,1365,1360,1370
53,Robin Olsen,39,GKP,Aston Villa,Brentford,2024-04-06T14:00:00Z,TRUE,Aston Villa,4,13,1100,1055,1150
492,Rodrigo Bentancur,54,MID,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,TRUE,Spurs,5,17,1100,1125,1080
809,Rodrigo Duarte Ribeiro,45,FWD,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,FALSE,Nott'm Forest,17,5,1170,1110,1230
365,Rodrigo Hernandez,56,MID,Crystal Palace,Man City,2024-04-06T11:30:00Z,FALSE,Man City,1,16,1070,1080,1060
279,Rodrigo Muniz Carvalho,47,FWD,Fulham,Newcastle,2024-04-06T14:00:00Z,TRUE,Fulham,11,6,1280,1210,1355
799,Romain Faivre,50,MID,Luton,Bournemouth,2024-04-06T14:00:00Z,FALSE,Bournemouth,12,18,1055,1020,1090
207,Romelu Lukaku Bolingoli,68,FWD,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,FALSE,Chelsea,8,20,1030,1045,1020
717,Ronnie Stutter,45,FWD,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,FALSE,Chelsea,8,20,1030,1045,1020
630,Ross Barkley,49,MID,Luton,Bournemouth,2024-04-06T14:00:00Z,TRUE,Luton,18,12,1100,1130,1075
65,Ryan Christie,50,MID,Luton,Bournemouth,2024-04-06T14:00:00Z,FALSE,Bournemouth,12,18,1055,1020,1090
410,Ryan Fraser,49,MID,Fulham,Newcastle,2024-04-06T14:00:00Z,FALSE,Newcastle,6,11,1055,1050,1060
68,Ryan Fredericks,43,DEF,Luton,Bournemouth,2024-04-06T14:00:00Z,FALSE,Bournemouth,12,18,1055,1020,1090
553,Ryan Giles,42,DEF,Luton,Bournemouth,2024-04-06T14:00:00Z,TRUE,Luton,18,12,1100,1130,1075
708,Ryan Gravenberch,50,MID,Man Utd,Liverpool,2024-04-07T14:30:00Z,FALSE,Liverpool,3,7,1125,1130,1120
514,Ryan Sessegnon,44,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,TRUE,Spurs,5,17,1100,1125,1080
118,Ryan Trevitt,45,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,FALSE,Brentford,13,4,1160,1140,1180
470,Ryan Yates,48,MID,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,FALSE,Nott'm Forest,17,5,1170,1110,1230
828,Sam Curtis,40,DEF,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,TRUE,Sheffield Utd,20,8,1190,1150,1230
230,Sam Johnstone,44,GKP,Crystal Palace,Man City,2024-04-06T11:30:00Z,TRUE,Crystal Palace,16,1,1365,1360,1370
765,Sam Proctor,40,GKP,Aston Villa,Brentford,2024-04-06T14:00:00Z,TRUE,Aston Villa,4,13,1100,1055,1150
464,Sam Surridge,45,FWD,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,FALSE,Nott'm Forest,17,5,1170,1110,1230
701,Saman Ghoddos,45,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,FALSE,Brentford,13,4,1160,1140,1180
158,Samuel Bastien,49,MID,Everton,Burnley,2024-04-06T14:00:00Z,FALSE,Burnley,19,15,1095,1125,1065
475,Sander Berge,46,MID,Everton,Burnley,2024-04-06T14:00:00Z,FALSE,Burnley,19,15,1095,1125,1065
429,Sandro Tonali,52,MID,Fulham,Newcastle,2024-04-06T14:00:00Z,FALSE,Newcastle,6,11,1055,1050,1060
697,Santiago Bueno,45,DEF,Wolves,West Ham,2024-04-06T14:00:00Z,TRUE,Wolves,14,10,1145,1140,1150
562,Sasa Kalajdzic,49,FWD,Wolves,West Ham,2024-04-06T14:00:00Z,TRUE,Wolves,14,10,1145,1140,1150
347,Scott Carson,38,GKP,Crystal Palace,Man City,2024-04-06T11:30:00Z,FALSE,Man City,1,16,1070,1080,1060
455,Scott McKenna,44,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,FALSE,Nott'm Forest,17,5,1170,1110,1230
392,Scott McTominay,46,MID,Man Utd,Liverpool,2024-04-07T14:30:00Z,TRUE,Man Utd,7,3,1370,1350,1390
180,Scott Twine,49,MID,Everton,Burnley,2024-04-06T14:00:00Z,FALSE,Burnley,19,15,1095,1125,1065
247,Seamus Coleman,44,DEF,Everton,Burnley,2024-04-06T14:00:00Z,TRUE,Everton,15,19,1050,1050,1050
421,Sean Longstaff,48,MID,Fulham,Newcastle,2024-04-06T14:00:00Z,FALSE,Newcastle,6,11,1055,1050,1060
312,Sepp van den Berg,40,DEF,Man Utd,Liverpool,2024-04-07T14:30:00Z,FALSE,Liverpool,3,7,1125,1130,1120
436,Serge Aurier,45,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,FALSE,Nott'm Forest,17,5,1170,1110,1230
92,Shandon Baptiste,43,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,FALSE,Brentford,13,4,1160,1140,1180
348,Shea Charles,45,MID,Crystal Palace,Man City,2024-04-06T11:30:00Z,FALSE,Man City,1,16,1070,1080,1060
399,Shola Shoretire,44,FWD,Man Utd,Liverpool,2024-04-07T14:30:00Z,TRUE,Man Utd,7,3,1370,1350,1390
122,Simon Adingra,50,MID,Brighton,Arsenal,2024-04-06T16:30:00Z,TRUE,Brighton,9,2,1365,1370,1360
709,Sofyan Amrabat,50,MID,Man Utd,Liverpool,2024-04-07T14:30:00Z,TRUE,Man Utd,7,3,1370,1350,1390
140,Solly March,61,MID,Brighton,Arsenal,2024-04-06T16:30:00Z,TRUE,Brighton,9,2,1365,1370,1360
516,Son Heung-min,101,MID,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,TRUE,Spurs,5,17,1100,1125,1080
292,Stefan Bajcetic,47,MID,Man Utd,Liverpool,2024-04-07T14:30:00Z,FALSE,Liverpool,3,7,1125,1130,1120
361,Stefan Ortega Moreno,37,GKP,Crystal Palace,Man City,2024-04-06T11:30:00Z,FALSE,Man City,1,16,1070,1080,1060
441,Steve Cook,45,DEF,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,FALSE,Nott'm Forest,17,5,1170,1110,1230
123,Steven Alzate,44,MID,Brighton,Arsenal,2024-04-06T16:30:00Z,TRUE,Brighton,9,2,1365,1370,1360
692,Steven Benda,40,GKP,Fulham,Newcastle,2024-04-06T14:00:00Z,TRUE,Fulham,11,6,1280,1210,1355
405,Sven Botman,45,DEF,Fulham,Newcastle,2024-04-06T14:00:00Z,FALSE,Newcastle,6,11,1055,1050,1060
759,Sydie Peck,44,MID,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,TRUE,Sheffield Utd,20,8,1190,1150,1230
586,Tahith Chong,47,MID,Luton,Bournemouth,2024-04-06T14:00:00Z,TRUE,Luton,18,12,1100,1130,1075
437,Taiwo Awoniyi,63,FWD,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,FALSE,Nott'm Forest,17,5,1170,1110,1230
25,Takehiro Tomiyasu,45,DEF,Brighton,Arsenal,2024-04-06T16:30:00Z,FALSE,Arsenal,2,9,1100,1070,1135
139,Tariq Lamptey,39,DEF,Brighton,Arsenal,2024-04-06T16:30:00Z,TRUE,Brighton,9,2,1365,1370,1360
750,Tawanda Chirewa,44,MID,Wolves,West Ham,2024-04-06T14:00:00Z,TRUE,Wolves,14,10,1145,1140,1150
763,Tayo Adaramola,40,DEF,Crystal Palace,Man City,2024-04-06T11:30:00Z,TRUE,Crystal Palace,16,1,1365,1360,1370
393,Teden Mengi,39,DEF,Luton,Bournemouth,2024-04-06T14:00:00Z,TRUE,Luton,18,12,1100,1130,1075
274,Terence Kongolo,40,DEF,Fulham,Newcastle,2024-04-06T14:00:00Z,TRUE,Fulham,11,6,1280,1210,1355
217,Thiago Emiliano da Silva,50,DEF,Sheffield Utd,Chelsea,2024-04-07T16:30:00Z,FALSE,Chelsea,8,20,1030,1045,1020
537,Thilo Kehrer,42,DEF,Wolves,West Ham,2024-04-06T14:00:00Z,FALSE,West Ham,10,14,1100,1085,1115
649,Thomas Cannon,45,FWD,Everton,Burnley,2024-04-06T14:00:00Z,TRUE,Everton,15,19,1050,1050,1050
614,Thomas Kaminski,45,GKP,Luton,Bournemouth,2024-04-06T14:00:00Z,TRUE,Luton,18,12,1100,1130,1075
15,Thomas Partey,48,MID,Brighton,Arsenal,2024-04-06T16:30:00Z,FALSE,Arsenal,2,9,1100,1070,1135
116,Thomas Strakosha,39,GKP,Aston Villa,Brentford,2024-04-06T14:00:00Z,FALSE,Brentford,13,4,1160,1140,1180
46,Tim Iroegbunam,44,MID,Aston Villa,Brentford,2024-04-06T14:00:00Z,TRUE,Aston Villa,4,13,1100,1055,1150
665,Tim Krul,44,GKP,Luton,Bournemouth,2024-04-06T14:00:00Z,TRUE,Luton,18,12,1100,1130,1075
281,Tim Ream,45,DEF,Fulham,Newcastle,2024-04-06T14:00:00Z,TRUE,Fulham,11,6,1280,1210,1355
776,Timo Werner,63,FWD,Spurs,Nott'm Forest,2024-04-07T17:00:00Z,TRUE,Spurs,5,17,1100,1125,1080
